Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username,predicted
79833,2020 well i was about to say that this game is totally undeserving the hype and is a bad game but it has these burps of greatness which changes everything let me explain it is really atmospheric and open to imagination rather than grind first night i was playing sot we were four friends and two were actual seamen it was understandably epic to act like pirate crew while using all the lingo of actual sailors trying to get into battle however it was the second night i played the game which actually hooked me me and two others had this mid tier ship and i decided that we should be pirate hunters instead of pirates since everybody is complaining about pvp in forums and wanting pve i thought hey i guess we can make friends and it would be great to experience the other side for a change we ve traveled around for a while with random quests and found this riddle message in a bottle eventually leading to this avian themed island with bird like statues it took us so long to get the riddle right one of our crew members passed out from drinking in real life so we put his character in brig holding cell in our ship after we solved the riddle as the remaining crew members we ve decided to get the goodies to an island with merchants and on our way we had an encounter which went friendly after announcing ourselves as such we were now sure that we can sail friendly and only engage if necessary or to hunt more notorious pirates after all notorious ones are easier to identify heavily modified ships are more likely to be owned by experienced players which in turn more likely to be hostile on spot due to being more confident with the game couple of minutes later we left the port again we were chasing around another ship to ask whether they saw any pirates hoping they would say yes us so we could start a fight and end the night in high note with all the shenanigans and found one lone ship anchored near a field of debris much to our disappointment this group turned out to be friendly as well and pointed us further north for pirates we in disbelief and sure they were lying sailed north anyways to maintain character but also keeping an eye out for this one ship on our back then suddenly loud noise of cannonshots two ships one manned by undead came out of nowhere and guns started blazing the last thing i saw before leaving the ship with a keg of cannon powder was kraken s arms raising up i lit the barrel threw the keg at this huge tentacle and swam as fast as i can to get away shouting help towards the crew we just had a chat my ship went down but i survived the ordeal with heavy injuries yet the undead ship followed me to battle with these guys as well i immediately jumped to this unknown ship s guns shouting friendly friendly and started bombarding while good captain tried to rout away from both ships and a storm i must add at this point that we were not sharing a common language either i landed enough shots on the other ships or captain was good with his trim but we got away sound of sea and the wind went back to normal checking the ship i saw only the captain was alive the other crew member i don t know what happened after a minute of silently emoting respect i saw something shining on the sea a bit behind us closer to the battle zone you see i had to check it shouting one last farewell i jumped off the ship ofcourse i was trusting the friendly mermaids for a ride back home among some barrels floating i found this peculiar blue stone most likely from another ship sunk by the undead crew or the second ship which attacked us at the start of the fight i wanted to take the stone back home with me but the damned mermaid refused to take me back with the stone in my hand so i decided to make my way to the nearest island swimming angrily to the stupid mermaids everything was well until i saw a fin on the surface of the water got attacked by the shark almost immediately after i saw it raising my pistol i spent my last shot on the predator and immediately started slicing it with my new sabre to my suprise it didn t take too long for this shark to be mortally wounded and somehow i survived yet again i made my way to this rock formation which i initially thought was an island and climbed a bit to use my spyglass there were no sign of life for miles the damned mermaid below me i was checking for other ships to get a ride hopefully not giving up on this blue stone sapphire of the mermaid or something it was one really long day for papenbard the privateer that is where i left off an amazing adventure for me what is even better when i get in the game next time it will start in a tavern with a mysterious stranger commenting something like aha another new face that was quite the celebration when you arrived i am not surprised you don t remember it it is atmospheric edited for typos clarifications,60.9,751.0,137,Recommended,"June 6, 2020",Sea of Thieves: 2024 Edition,Maksim,False
79834,2022 product received for free better than sex because during sex i get yelled at when i do my pirate voice,128.1,510.0,527,Recommended,"December 1, 2022",Sea of Thieves: 2024 Edition,Sniper_Pre,True
79837,2022 graphics you forget what reality is beautiful good decent bad don t look too long at it ms dos gameplay very good good it s just gameplay mehh watch paint dry instead just don t audio eargasm very good good not too bad bad i m now deaf audience kids teens adults grandma pc requirements check if you can run paint potato decent fast rich boi ask nasa if they have a spare computer difficulty just press w easy easy to learn hard to master significant brain usage difficult dark souls grind nothing to grind only if u care about leaderboards ranks isn t necessary to progress average grind level too much grind you ll need a second live for grinding story mission no story some lore average good lovely it ll replace your life game time long enough for a cup of coffee short average long to infinity and beyond price it s free worth the price if it s on sale if u have some spare money left not recommended you could also just burn your money bugs never heard of minor bugs can get annoying ark survival evolved the game itself is a big terrarium for bugs 10 1 2 3 4 5 6 7 8 9 10,126.3,403.0,39,Recommended,"March 8, 2022",Sea of Thieves: 2024 Edition,つえMoye,True
79840,2020 its a great game with a lot of good stuff to do although i recommend having friends and not playing solobut this comes with a warning as well you will have hours of progress taken from you from other people people will hunt you down and bully you for literally no reason the community mostly isn t toxic but it is highly encouraged to hunt other people instead of working on your own profit even making an alliance is flawed as you only get half value on things other members sell speaking from experience you simply have to put up with the fact someone can come along and ruin your day at any time it s quite unfortunate some of the best parts of this game are with other crews but you have to treat others with so much caution that fun interactions are few and far between if these things are a dealbreaker then i don t even blame you and i recommend you either find some friends preferably skilled ones or avoid solo at all costs also you can have public ships but i wouldn t trust those with my life outside of arenaedit because people seem to be misunderstanding i have no problem with people focusing more on the pvp than the pve and targeting other players for profit what i do have a problem with however if often people will just outright assault you even if its clear you don t have any loot on you and sink everyone they see for the sake of sinking people it drives new players away and just makes it even harder to get people to trust you the fact that i have to warn new players that you can and will get bullied for literally no reason should be enough of a point but the fact people still use the its sea of thieves not sea of friends excuse for them not robbing just murdering for no reason really drives home how some of the playerbase are and how badly they want to feel in the right for attacking people for no reason because they aren t in it for the loot they re in it to be the worst people they can and feel in the right because the game doesn t have any kind of punishment for being a,571.9,299.0,19,Recommended,"November 6, 2020",Sea of Thieves: 2024 Edition,"RileyInc
315 products in account",False
79841,2022 i roleplay as a somali pirate so i never loot any food and always use rowboat to board other ships the true modern pirate experience,120.8,672.0,351,Recommended,"November 4, 2022",Sea of Thieves: 2024 Edition,"Reverend9
7,657 products in account",True
79842,2022 i think this game has water in it,192.4,420.0,234,Recommended,"February 18, 2022",Sea of Thieves: 2024 Edition,SirDachi,True
79843,2021 my friends locked me in the brig and sunk the ship so i drowned i played sea shanties the whole time 10 10 game will put 100s of hours into it,521.1,428.0,401,Recommended,"January 25, 2021",Sea of Thieves: 2024 Edition,"Mike
52 products in account",True
79845,2022 how to get depression playing sea of thieves step 1 get the gold hoarders emissary flagstep 2 get the ancient vaults contract and waste 45 minutes looking for the x spot step 3 get shot and killed after going out of the ancient vaults by a galleon level 5 reaper ship step 4 uninstall the game,220.9,260.0,156,Recommended,"April 14, 2022",Sea of Thieves: 2024 Edition,"Fuego
347 products in account",True
79846,2021 you wake in a tavern replenish your ship s supplies food wood cannon balls and customize it s cosmetics you talk with an npc who gives you a quest you receive a map of an island with red crosses on it you go to your ship and search for that island on the world map you find it and figure out which way to sail you unfurl your sails and turn the helm towards the destination a few minutes pass while you re in the middle of the ocean trying to navigate around a storm the water suddenly turns black combat music kicks in as a pair of tentacles emerge from the depths a wild kraken appears and it thinks that your ship is tasty you grab a handful of cannonballs from storage and man the cannons with a few well placed shots and a couple shredded tentacles the kraken leaves you alone you repair the damage to your ship and jump in the water to pick up the kraken s meat looking at the map a short detour towards a trading post is possible you place the meat on a skillet to cook while you turn your ship towards the merchants after selling the kraken meat you set sail towards your quest the rest of the voyage is uneventful and you reach the island and drop the anchor with map in one hand and a shovel in another you set foot on the tropical island before you with no minimap you need to read the map and orient yourself based on landmarks you see eventually you find one of the places where the treasure should be enthusiastically you swing your shovel in to the sand and hit wood you ve found a wooden chest that is one of the treasures on the island however you also found a pack of animated skeletons who would rather you not take the treasure you draw your sword and fight the bones you notice a lone skeleton carry a big red barrel of gunpowder toward you without skipping a beat you run a few paces away and draw your pistol with a single shot you hit the barrel which promptly explodes obliterating the nearby skeletons one of which drops a piece of parchment on the parchment there is a quest sea of thieves is a well polished multiplayer only title about adventure there s plenty of stuff to do and the game always finds more activities to offer you the only downside is that it requires a crew to be viable in pvp which can t be turned off and to be effective the crew needs to communicate well it can be hard to find such crew so it s best played with friends you know in advance,202.9,507.0,27,Recommended,"May 28, 2021",Sea of Thieves: 2024 Edition,"Climax708
545 products in account",False
79847,2020 sea of thieves is a game with a long history of ups and downs that have shaped what has now become one of my favorite games of all time it s hard to pinpoint what exactly went wrong during the 4 years before the closed beta started but to say that what would eventually be released to the public at a full price would shape the reputation of the game for years to come is an understatement despite all efforts rare has been continually fighting the sour preconceived notionfrom consumers that have grown cynical from years of being burned by corporate business not unlike the initial release of sot i d say that mindset is more than justified i believe this game is a massive outlier when it comes to genuine ethical backtracking in terms of ongoing work retroactively fixing the game over the past 2 years sot has recieved close to the most free updates and hard labor of love i ve ever seen put into a game that never needed it to bring the money in many would say that sort of description already fits games like no man s sky but its approach to it and the design decisions are what makes sea of thieves stand out unlike nms progression in sot isn t vertical but horizontal meaning all of its mechanics can be experienced in the first hour of play and will not differ from someone like me who has played it for over 1000 hours on the m store version while this means overall incentive is that not unlike your high score in an arcade game if you actually view the game as what is essentially an open world per session arcade experience the genius behind this design starts making sense every single update the game has received doesn t suffer from the growing pains of any service game that relies on conventional progression systems if rare decides to add a literal grappling hook mechanic to the game that lets you hook onto rocks and pull off drift maneuvers you will get to experience that mechanic the moment you log in this is where that approach really shines new mechanics aren t just one and done features every single one of these now gets to be designed to enrich the gameplay loop itself meaning the developers have full freedom to find all kinds of secondary and primary uses for just a single mechanic for example the rowboat was advertised alongside the volcano region in the game but it s not just a tool to savely park your ship away from erupting volcanos rowboats can be used as a stealth item that lets you hide your ship and silently sneak up to another crew to steal all their belongings if an island holds many treasures a rowboat is usually the fastest way to gather it all up and bring it back to your ship if you re in a hurry which you will be if your ship sinks your rowboat remains and you get a second chance to secure your efforts rowboats also include their own storage space and as of recently are a very reliable source of supplies if you find them on islands effectively cutting supply gathering time in half this doesn t even touch on how new features retroactively add to previous mechanics as well for example the aforementioned harpoon can be found on certain rowboats as well which if you have it docked on your ship allows for an entirely new grappling angle so yes sea of thieves is a service game as such it has benefited from new content stacked on top of the already existing structure thankfully that structure is incredibly flat and wide meaning climbing that structure to reach said features is non existent this unfortunately means what was already there could hardly be fixed without entirely redesigning the whole structure which has not happened it s still the same game but with most of its holes and gaps being closed up by genuinely great mechanics and content yes if you played sea of thieves on release and disliked the go from point a to point b back to a then repeat experience that has largely been unchanged and the occasional dead air while now being shorter than ever will probably still bore you as much as before however when that dead air is gone you will experience many many more interesting and funscenarios with an incredible amount of tools and ways in how you deal with those situations the point of this review isn t to just list all the positives and negatives after all you will find plenty of those already but to explain why people who have stuck with the game all this time consider the new additions it has received to be much more valuable than they might look to someone who s never played it sea of thieves has proven to not only be one of the most unique and fun coop experiences i ve ever played it reminds me of a time when rare took a formula injected as much of their own personality and charm as they couldand also manage to introduce an incredibly polished and innovative title that stands on its own merit it just took as long as a steam release to make that happen,643.7,380.0,13,Recommended,"June 4, 2020",Sea of Thieves: 2024 Edition,"Applegreen92
248 products in account",False
79850,2021 this must be the best pirate game i ve ever seen,104.9,247.0,153,Recommended,"June 25, 2021",Sea of Thieves: 2024 Edition,"Verni
428 products in account",True
79851,nothin better than sailing the seas with the boys pretending to be pirates after coming home from a long ass day of work one of the best games of all time,116.3,228.0,15,Recommended,June 8,Sea of Thieves: 2024 Edition,"Wonderland
74 products in account",False
79853,2020 i found a chickencaged itnamed it cernestwent on a mighty battle in the fire skeleton land with my pals and cernesthe died in battlewe had a burial 10 10 rip cernest,80.0,567.0,296,Recommended,"November 16, 2020",Sea of Thieves: 2024 Edition,yourbunyu ttv,True
79855,2022 this game it changes people some time ago i was a pirate we were all pirates absolute scallywags sailing the high seas plundering to our hearts content that was until our verbal punching bag of a friend decided that had enough of the pirate life and discovered a dark secret at first he spent his free time fishing harmless right that s what we thought at least every day he spent less time plundering and more time fishing more hours wasted catching fish it wasn t long before his life spiralled into a depressive cycle of staying up 18 hours a day just to catch virtual fish for three months it started with the need for gold but soon after it was not enough he needed all the commendations all it took was for him to earn the hunter of splashtails and he was hooked for good three months later he finally caught all the fish and got all the commendations what was he to do with his life now an emptiness ensued and he finally filled the hole with a girlfriend boyfriend i m not really sure who wears the pants in conclusion never ever fish in this game you will spiral into an uncontrollable addiction and waste weeks of your life so to those who have friends playing this game keep watch over them for me please don t let them suffer the same fate me dear old pal did and to you renai i hope it was worth it,279.0,258.0,244,Recommended,"June 30, 2022",Sea of Thieves: 2024 Edition,"Kabi
122 products in account",False
79858,2021 sea of thieves is one of the most fun games i have played in a long time its horizontal progression model completely avoids the pay to win pitfalls of other live service shared world games but rewards players for their activity fairly and its unique gameplay achieves a remarkable combination between immersive systems driven simulation and elegant simple mechanics which are easy to learn but hard to master sailing has never been so much fun in a video game before and may never will be again must play,81.2,174.0,9,Recommended,"January 13, 2021",Sea of Thieves: 2024 Edition,入人λ³Vicגスℵ,True
79859,2020 this game is very enjoyable though for those that are solo players be prepared for frustration and anger as a new player i ve had nothing but bad experiences meeting other players though they re far and few in between i m constantly being shot to pieces the dynamic events will jump on you at the worst possible times surviving a kraken straight out of a respawn is not possible i don t have irl friends to play with and i think that s 90 of the experience in this game i don t know how i feel about playing with strangers but we ll see i might try signing up for a crew soon enough don t know yet i ve been shot in outposts safezones had my boat sat on fire and you name it it s not a solo friendly game know that when you buy it if you hate pvp well take a guess i ve only played 28hrs as of this review and it s been solo i hope you get to enjoy the game if you buy it edit on 07 06 2020to clarify on whiterabbit s comment i m not saying people shouldn t shoot each other but that i used the first hours of me playing this game trying to learn the mechanics and it was overwhelming i ve been attacked straight after spawning in on new ship while docking for my first voyage while in town the pirate code is just that a code not a rule and i think pve minded players need to be aware of that there s no safe place you can be shot killed and sunk anywhere at any time even as a new player who just opened the game i ve also tried turning my back on my ship to turn in my treasure for like 20seconds i came back and a galleon had docked and sat my sloop on fire they apologized and repaired my sloop and when i was out on voyage again i noticed they had ripped my sloop for every possible resources as an anchored sloop trying to do a voyage meeting a pvp ready galleon was by no means fun and they shot me only for the sake of shooting me this type of encounters can be grueling and very demoralizing new players need to be aware of this because it makes or breaks the game for some of them not everyone is okay playing with other people due to anxieties and playing solo is their only option this game will not be for them i m simply trying to make a certain group of gamers aware that there s no single player version of this game and you won t be left alone out there on the seas solo and single player is two very different things if i m going to play with other people i ll play with someone i know in real life the game does encourage team work and i love that even the alliance system is cool and i know i m making it sound like the game is such a bad thing but i just have to highlight certain events that ll make some people really bumped out about having spent 40eur personally i love the game to bits there s things and details that annoy the living out of me but i understand why it s done as it is the treasure system is fantastic i love the riddles and bounties i love the different factions and that some items can be turned in to any of them for extra experience the sailing mechanics are very enjoyable once you get it down and sailing a sloop alone is almost therapeutic while the game is very linear and grindy it s a joy,74.8,219.0,11,Recommended,"June 6, 2020",Sea of Thieves: 2024 Edition,"Ashtail Foxclaw
96 products in account",False
79860,2023 sea of thieves is special because it s the first game that i have played where i had a truly entertaining story to tell my folks after each session i could deep dive in all the details that make this game perfect but i won t spoil it for you what i can tell you is that whatever you try to do in this gem of a game crazy stuff will happen to you sometimes funnysometimes challengingsometimes frighteningbut also heartwarmingyes it s a sandbox game and it will mostly be about what you make out of it but if you pour in enough hours to go through all the quests and stories it has to offer you will discover something magical in the end and that something is that sot is not exactly about plundering it s about building friendships defying the odds playing bold and experimenting it taught me to charge towards the unknown to try new things to take my time to stay composed through fire and flames to interact with strangers to lose and win gracefully and heck even to enjoy defeats with all this for the first time of my life i play a game because it feels good in a meaningful way it keeps on giving a year has now passed since i shared my first incredible tale with my family and recently my 7yo son finally asked to join me we now sail and live new adventures together every saturday morning i cherish these moments with all my heart as we bond together more than ever in sea of thieves all are equal and in these crazy days we live in as an increasingly divided society the community feels like a safe haven to me this game is a ray of sunshine to me and will probably be for many years to come thank you rare 3,550.3,208.0,8,Recommended,"January 18, 2023",Sea of Thieves: 2024 Edition,"REENO
1,420 products in account",False
79864,i forgot to take the burnt food the boat sank while i was digging for chests on the island,407.8,206.0,142,Recommended,April 20,Sea of Thieves: 2024 Edition,"KORSTED 𒉭
249 products in account",True
79867,2023 difficulty my dog could play it easy normal but with a huge skill gap in pvp hard dark souls graphics ms paint bad meh graphics don t matter in this game good beautiful music bad not special good holy grail story this game has no story like playing goat sim for the story it s there for the people who want it but isn t the main aspect of the game well written god tier story price free underpriced perfect price could be cheaper overpriced complete waste of money requirements you can run it on a potato average high end nasa computer length very short 0 3 hours short 3 15 hours average 15 50 hours long 50 90 hours extremely long 90 110 hours no ending fun i d rather watch paint dry hard to enjoy repetitive actually pretty amusing extremely fun replayability it s a one time experience only for achievements if you wait a few months years definitely infinite replayability worth buying no wait for sale yes,569.0,217.0,16,Recommended,"July 22, 2023",Sea of Thieves: 2024 Edition,Wilize,True
79868,2020 captain look update after almost 700hrs on steam and around the same on my xbox i have to say this is the best pirate game out there and one of the best games to play with friends lots of content season by season events good progression good pvp and excelent pve not shrouded ghost yet tho that thing does not exits,706.2,570.0,852,Recommended,"July 1, 2020",Sea of Thieves: 2024 Edition,Quas,True
79869,2022 1 get your ship2 buy some resources 3 search for treasures4 spot a player ship5 start a fight 6 they wrecking u in 30 seconds7 get another ship for revenge8 they wrecking u in 10 second9 exit the game,75.9,492.0,274,Recommended,"August 2, 2022",Sea of Thieves: 2024 Edition,"ArefSiah
75 products in account",False
79873,2020 sea of thieves is one of the most polished games i have experienced in recent memory its environment immersive sailing and beautiful graphics made this game a pure joy to play explore and experience the campaign stories called tall tales are intriguing inventive and curious to play through when it comes to combat regarding the melee strikes with the sword or guns it feels a bit lackluster and basic battling enemies head on lacks challenge and is relatively simple that said the boat battles against skeleton ships ghost ships kraken megalodon or other players is very satisfying and unique the amount of ways to mess around with your opponent blow their ship while also repairing and steering your own creates a frantic scene of cooperation among you and your crewmates each and every time moments where you t bone an enemy ship grapple their hull and then proceed to invade their deck to release the anchor to prevent them from moving as your allies rain down a variety of cannonballs that inflict different effects and damage is exciting that i have yet to see matched in other games to add depending on the size of your crew from 2 players to 4 you will be provided larger ships from a single said sloop to a massive galleon all with their own benefits and short comings making battles incredibly challenging another key part of the game is the progression in the game for some players the lack of progression detracts motivation to continue playing however if you are someone who enjoys the experience of games more so than rewards this may be the game for you in sea of thieves what you start with is what everyone else has and there is no additional unlocks access to better weaponry ships or other in the game the quests currencies and rewards are all related to cosmetics to improve the look and feel of yourself and your ship to end if gta is the open world grindfest to unlocking cooler cars upgrades and real estate then sea of thieves is its counterpart where everything is already unlocked and you simply sail for the great times and moments with your shipmates,188.2,270.0,16,Recommended,"June 17, 2020",Sea of Thieves: 2024 Edition,Torte de Lini,False
79874,captain ye yeah loooooooooook,68.7,248.0,112,Recommended,February 21,Sea of Thieves: 2024 Edition,"Pechenka
227 products in account",False
79875,2020 i like playing this game with friendsi don t like to solo it cause people always attack solo playersbut it s a pirate game so i don t mindbest played with friends,147.2,146.0,10,Recommended,"July 11, 2020",Sea of Thieves: 2024 Edition,n e k,True
79876,2021 thanks for language support,124.9,122.0,4,Recommended,"October 14, 2021",Sea of Thieves: 2024 Edition,"ariose
442 products in account",True
79877,2022 this game is so packed full of all these small little fun details and things you can do that i can t help but adore this thingi can play instruments get drunk off my ass and play instruments badly vomit into a bucket and throw that vomit on my friend s face then pick up his pet dog and fire it out of a cannon then fire myself out of that cannonno dogs were harmed in the making of this review,61.3,218.0,143,Recommended,"January 3, 2022",Sea of Thieves: 2024 Edition,"Henkka
920 products in account",True
