Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username
69842,2022 a zombie moaned right in my ear do you think hes into me,208.6,264.0,134,Recommended,"July 18, 2022",Call of Duty®: Black Ops III,"Ratticus the fart muncher
193 products in account"
69844,2020 should not still be a 60 game,74.7,829.0,58,Not Recommended,"March 21, 2020",Call of Duty®: Black Ops III,"2060!
205 products in account"
69845,2020 only got the pc version of this game for the zombies,407.4,253.0,15,Recommended,"April 25, 2020",Call of Duty®: Black Ops III,rufta
69846,2021 why is this game still 60,188.8,699.0,84,Not Recommended,"August 4, 2021",Call of Duty®: Black Ops III,Flame__War
69847,2021 why is this still 60,151.4,228.0,15,Not Recommended,"January 13, 2021",Call of Duty®: Black Ops III,Morgi
69848,2020 let s face it if you are buying this now it s for zombies while multiplayer can be a fun aim trainer i have the most fun in zombies you dont even need to buy chronicles while it s great to play maps like moon origins ect this is the go to zombies for custom maps i personally have downloaded 62 gb of custom maps and i can have endless fun on what i consider often better than official maps nothing but respect for the map makers out there,547.5,187.0,6,Recommended,"May 3, 2020",Call of Duty®: Black Ops III,Without Any Milk
69849,2023 good game one of the best in the series but i can not recommend do not buy while it is still possible to play zombies safely with the use of community patches you can not play public servers safely and activision are actively removing safe ways of playing the game do not open any cod prior to iw they took away xlabs sm2 and soon will take away plutonium which are all the only safe way to play these older cods opening any cod prior to iw will result in a chance for people to gain access to your pc 2 security breaches are known cve 2018 20817 sv steamauthclient in various activision infinity ward call of duty games before 2015 08 11 is missing a size check when reading authblob data into a buffer which allows one to execute code on the remote target machine when sending a steam authentication request this affects call of duty modern warfare 2 call of duty modern warfare 3 call of duty ghosts call of duty advanced warfare call of duty black ops 1 and call of duty black ops 2 cve 2018 10718 stack based buffer overflow in activision infinity ward call of duty modern warfare 2 before 2018 04 26 allows remote attackers to execute arbitrary code via crafted packets these are some things they can do even if you just boot up the game and get to the menu hidden remote system accesssystem informationfile managerhidden desktop usagemonitor on offhidden browser usageopen close cdhidden chrome usageshow hide taskbarstart up managerhidden firefox usageshow hide start buttontask managerhidden edge usageshow hide explorerremote shell usageshow hide clocktcp connectionshow hide trayreverse proxyshow hide mouseregistry editorhidden explorerenable disable taskmgruac exploitenable disable regeditdisable wddisable uacformat all drivesddos attackaudio recordingwebcam recordingdevice informationprocess hollowingcredential stealingdiscord token stealingreport every older cod as harmful and put those 2 cve s under the description why write negative reviews to warn others not to spend any money on these cods which are mostly overpriced for how old they are as it is we need to take these cods from positive or mostly positive to mixed or mostly negative,342.7,725.0,11,Not Recommended,"June 4, 2023",Call of Duty®: Black Ops III,StaleNovel
69850,2021 why this game full price,449.1,983.0,72,Not Recommended,"April 20, 2021",Call of Duty®: Black Ops III,TheMuffinMan
69851,2021 you re probably buying this for zombies and it s worth every penny 20 for hundreds of maps and mods thousands of hours of playime and enjoyment 10 10,231.3,359.0,9,Recommended,"December 23, 2021",Call of Duty®: Black Ops III,"Dalaxer
84 products in account"
69852,2020 lets be real you only play this game for the custom zombies,209.9,317.0,27,Recommended,"September 30, 2020",Call of Duty®: Black Ops III,"Existent
48 products in account"
69855,2021 if you re not going to lower the base price then how about making a call of duty black ops iii just zombies and nothing else because nothing else matters edition i mean you are scamming people by making them think that the multiplayer is enjoyable after all you re also fully admitting that you re aware of the fact that a large majority of your players the ones that aren t cheaters only play for the zombies and custom maps solely by calling the base game zombies chronicles edition you obviously just want people to buy the full package for a higher price and that would be fine if it wasn t for the fact that it feels like it never really goes on sale and the game is what 6 years old now can t forget that the sale prices for these games are always the same every single time as well can only recommend buying it when it s on sale can only recommend buying call of duty black ops iii zombies when it s on sale edit just finished the campaign and i already forgot what happened,121.4,433.0,19,Not Recommended,"September 30, 2021",Call of Duty®: Black Ops III,FrootSauce
69857,2022 better than vanguard,643.9,189.0,19,Recommended,"May 26, 2022",Call of Duty®: Black Ops III,"Aretnes
224 products in account"
69859,2020 only play zombies,143.9,268.0,29,Recommended,"September 22, 2020",Call of Duty®: Black Ops III,Mr. Neptune
69861,2020 come for the zombies stay for the uh zombies,71.1,234.0,72,Recommended,"March 27, 2020",Call of Duty®: Black Ops III,"Phortress
186 products in account"
69862,2022 if you play multiplayer you belong on a cross this post was made by the zombies gang,88.6,405.0,61,Recommended,"May 25, 2022",Call of Duty®: Black Ops III,Jrvice2006
69865,2021 train go boom badmultiplayer goodzombies godlike,132.1,271.0,20,Recommended,"September 7, 2021",Call of Duty®: Black Ops III,"Aaloppi
245 products in account"
69867,2020 i ve only played this game for the zombies so if that s what you re looking for pick up the game during a sale,179.9,192.0,15,Recommended,"June 3, 2020",Call of Duty®: Black Ops III,Hank
69868,2020 i adore this game for zombies but 50 bucks on sale just to enjoy the whole zombies experience on a 5 year old game that s not very active get it on sale obviously,184.6,265.0,23,Recommended,"June 26, 2020",Call of Duty®: Black Ops III,Cock & Ball Torture
69869,2022 zombee,520.1,237.0,27,Recommended,"June 28, 2022",Call of Duty®: Black Ops III,"ff13 lover
102 products in account"
69871,2021 the game will be dead unless activision drops the price on this gameeven during a summer saleee,207.1,567.0,39,Not Recommended,"June 25, 2021",Call of Duty®: Black Ops III,"Festive™
206 products in account"
69874,2021 product received for free literally only zombies is downloaded i recommend zombies nothing else,272.6,226.0,8,Recommended,"November 22, 2021",Call of Duty®: Black Ops III,Grebles
69877,2022 i m pretty sure you know what a call of duty game is the game where you kill the bad guys with shooty tooty me personally i only bought this for the zombies and maybe you did too,102.7,221.0,26,Recommended,"January 10, 2022",Call of Duty®: Black Ops III,"Xyantri
574 products in account"
69879,2020 into zombies for sure get it for custom maps and the base dlc maps not into zombies don t get it,174.5,154.0,9,Recommended,"October 11, 2020",Call of Duty®: Black Ops III,DJ JONES
69881,2020 5 years old and youre still charging 90 for this game get over yourselves,194.5,559.0,71,Not Recommended,"April 9, 2020",Call of Duty®: Black Ops III,getemaz
69882,2019 zombies is literally the only reason to buy this,288.0,156.0,11,Recommended,"July 7, 2019",Call of Duty®: Black Ops III,Deyicon83
69884,2020 only for zombies,341.2,166.0,12,Recommended,"May 9, 2020",Call of Duty®: Black Ops III,"Six
46 products in account"
69887,2021 it s still 60 get it on sale,74.7,588.0,44,Not Recommended,"July 10, 2021",Call of Duty®: Black Ops III,stanthorizon
69888,2022 i simply cannot understand why a 7 year old game still costs 60 but if you love cod zombies this is the best game for it the new maps are fantastic way more detailed and in depth than say vanguard or cold war get chronicles if you want to experience classic maps such as kino or nacht steam workshop is also available if you feel like downloading custom maps weapons perks textures skins,116.5,226.0,1,Recommended,"March 9, 2022",Call of Duty®: Black Ops III,"Ley
1,610 products in account"
69889,quite possibly the best way to play zombies in the cod series not only do you have some excellent maps zombies chronicles along with progression for guns and prestige levels to grind for but also custom zombies content via the steam workshop if you re looking to play this game safely be sure to search up t7 patch by shiversoftdev and look up any videos at how to setup the patch and you re done the game also suffers from performance issues after an update to the steam api and t7 patch fixes that issue no problem in addition to you can uninstall the campaign via the manage dlc section of the game to save up on file size game is huge fair warning black ops 1 and black ops 2 are still good games for zombies but this game has so much content that it is in my opinion the definitive cod zombies experience buy this on sale though it still baffles me and many others that they sell this game still for 60 or even 100 dollars definitely wait for a sale and get the zombies deluxe edition if you want all maps and do the super easter egg the game has to offer or if you want just base game and zombies chronicles you can pick up just the zombies chronicles edition and play the many custom maps to your hearts content,446.1,127.0,3,Recommended,April 22,Call of Duty®: Black Ops III,Carcino
69890,2020 still better than bo4,71.5,243.0,63,Recommended,"May 7, 2020",Call of Duty®: Black Ops III,Lil_Hummus
69891,2021 if zombies yes if no zombies no,133.0,178.0,23,Recommended,"August 3, 2021",Call of Duty®: Black Ops III,cakes
69892,2019 great game especially with all the custom maps but price should be lowered for age,70.4,147.0,8,Recommended,"June 24, 2019",Call of Duty®: Black Ops III,"spouley
57 products in account"
69893,2021 campaign multiplayer zombies,98.7,172.0,14,Recommended,"May 14, 2021",Call of Duty®: Black Ops III,"ThreeDimension
139 products in account"
69896,2017 lower the price,232.4,270.0,30,Recommended,"January 21, 2017",Call of Duty®: Black Ops III,"dum cumpster
95 products in account"
69897,2021 still the best modded zombie experience,461.9,152.0,1,Recommended,"April 13, 2021",Call of Duty®: Black Ops III,SumDingWong
69898,2021 6 year old game is still full price 2 years later 8 year old game is still full price except now its hacked,272.8,247.0,22,Not Recommended,"August 18, 2021",Call of Duty®: Black Ops III,"edging 24/7
372 products in account"
69899,great game one small issue if you have any intention of playing black ops 3 online not just multiplayer but any of the gamemodes use t7patch call of duty s older pc ports have horrible security and hackers can insert remote access trojans into your pc by just being on the same server as you stay safe everyone,76.9,152.0,0,Recommended,July 22,Call of Duty®: Black Ops III,"The Worst Person You Know™
89 products in account"
69903,2023 zombies let s not kid ourselves the reason anybody is still buying this game is zombies,202.7,124.0,2,Recommended,"May 7, 2023",Call of Duty®: Black Ops III,Venomous Grin
69904,2020 zombie the only thing keeping alive the black ops saga,386.9,169.0,10,Recommended,"October 31, 2020",Call of Duty®: Black Ops III,"Yorha
112 products in account"
69905,2020 overall the multiplayer is not the worst although everyone buys this game now for zombies this game probably has some of the best zombie maps and mechanics in the whole series the only downside to this game and older cod games is the dlc is still overpriced for being 5 years old now overview 7 10 multiplayer5 10 campaign10 10 zombies,105.5,146.0,5,Recommended,"May 19, 2020",Call of Duty®: Black Ops III,"🪶Moomin_Hard🪶
200 products in account"
69907,2021 average cod zombies enjoyer,735.7,384.0,132,Recommended,"September 7, 2021",Call of Duty®: Black Ops III,Blank
69908,2020 lower the price old games with community support maps mods and add ons will continue to do well for example left for dead or fallout 4 but when you are still charging 60 dollars basically for zombies as the multiplayer never that good to begin with anyway is hacked and finding a good game is rare so 60 dollars for the same zombies maps you used to play and 1 new map which will leave you confused if you stopped playing zombies awhile ago it is not worth 60 dollars that being said its a very good zombies game the community saved this game from being forgotten as new maps drop every week maps drop daily as well but normally need a while so its not glitchy this game is very good looking and you will be shocked when you enter most of the custom zombies maps how well done they are some look better than any map in the base game as well as some looking like it came with the base game if they drop the price of chronicles to 30 buy it with no regrets but please do not buy at 60 buying at 60 will only keep the game at that price for longer you could be the biggest cod zombies fan ever and i still don t think you should pay 60 buck for it as customs alone can be fun its way more fun with freinds and im not sure how many friends will wanna drop 60 on a game they ve played and that s almost 6 years old get this game to 30,107.1,146.0,8,Recommended,"December 24, 2020",Call of Duty®: Black Ops III,Birdman
69909,2021 i love zombies more than my own left nut but bro this game is 6 years old i got it on sale for half off 50 whole dollars after six years activision wyd bro i d say 50 bucks for zombies complete edition is a fair price all the time because that mf should only be about 25 bucks idk man im just sad that activision is price gouging,92.5,211.0,15,Not Recommended,"February 13, 2021",Call of Duty®: Black Ops III,GooberD3stroyer
69912,2023 this game coming out in 2015 and still be listed at full price is pretty gross game is good but only get with discounts,66.3,374.0,4,Not Recommended,"October 18, 2023",Call of Duty®: Black Ops III,"RomansIII
463 products in account"
69917,2022 long live black ops 3,330.7,146.0,8,Recommended,"January 9, 2022",Call of Duty®: Black Ops III,󠀡󠀡
69918,2021 black ops 3 has a kickass zombies mode insanely addicting game mode unrivaled truly multiplayer used to be amazing when this game was in its prime still though the last good cod in my honest opinion,84.5,149.0,2,Recommended,"December 27, 2021",Call of Duty®: Black Ops III,"boof
238 products in account"
69924,2022 this should not be full price it s been 7 years,98.3,197.0,6,Not Recommended,"November 13, 2022",Call of Duty®: Black Ops III,"Miru
193 products in account"
69928,2019 don t bother with multiplayer if you are gonna buy this game its probably for the zombies only,235.0,188.0,15,Recommended,"December 12, 2019",Call of Duty®: Black Ops III,Twiggy
69929,2021 zomby,284.7,122.0,30,Recommended,"January 2, 2021",Call of Duty®: Black Ops III,"Bungis Gumbis
303 products in account"
69930,140 hours and my girlfriend broke up with me,140.9,121.0,58,Recommended,June 10,Call of Duty®: Black Ops III,LilSquirt 1
69931,2022 game is still way to expensive,83.8,639.0,39,Not Recommended,"April 4, 2022",Call of Duty®: Black Ops III,"L_U_D_E_N
105 products in account"
69932,2017 mods and a soon to come zombies only dlc 5 rip my wallet if you like cod zombies i definitely recommend this,827.9,325.0,16,Recommended,"May 4, 2017",Call of Duty®: Black Ops III,"uncookedwand87
111 products in account"
69935,2020 for the game itself very amazing with custom maps and custom zombies especially fun to play with friends it s a great 40 game oh wait it s 79 99 when i bought it it was 60 on sale for 40 now however they think it s viable to up the price to 80 unacceptable although it has good custom zombies i must give it a thumbs down for the price would not recommend for the price,245.9,256.0,9,Not Recommended,"December 3, 2020",Call of Duty®: Black Ops III,The Vibing Vegetables
69937,2023 dont open any old cod s anymore learned this the hard way yes it is still happening no it has not been patched regardless of what activision claims heres a long explanation written by some guy posted june 26good game one of the best in the series but i can not recommend do not buy while it is still possible to play zombies safely with the use of community patches you can not play public servers safely and activision are actively removing safe ways of playing the game do not open any cod prior to iw they took away xlabs sm2 and soon will take away plutonium which are all the only safe way to play these older cods opening any cod prior to iw will result in a chance for people to gain access to your pc 2 security breaches are known cve 2018 20817 sv steamauthclient in various activision infinity ward call of duty games before 2015 08 11 is missing a size check when reading authblob data into a buffer which allows one to execute code on the remote target machine when sending a steam authentication request this affects call of duty modern warfare 2 call of duty modern warfare 3 call of duty ghosts call of duty advanced warfare call of duty black ops 1 and call of duty black ops 2 cve 2018 10718 stack based buffer overflow in activision infinity ward call of duty modern warfare 2 before 2018 04 26 allows remote attackers to execute arbitrary code via crafted packets these are some things they can do even if you just boot up the game and get to the menu hidden remote system accesssystem informationfile managerhidden desktop usagemonitor on offhidden browser usageopen close cdhidden chrome usageshow hide taskbarstart up managerhidden firefox usageshow hide start buttontask managerhidden edge usageshow hide explorerremote shell usageshow hide clocktcp connectionshow hide trayreverse proxyshow hide mouseregistry editorhidden explorerenable disable taskmgruac exploitenable disable regeditdisable wddisable uacformat all drivesddos attackaudio recordingwebcam recordingdevice informationprocess hollowingcredential stealingdiscord token stealingreport every older cod as harmful and put those 2 cve s under the description why write negative reviews to warn others not to spend any money on these cods which are mostly overpriced for how old they are as it is we need to take these cods from positive or mostly positive to mixed or mostly negative,76.1,210.0,3,Not Recommended,"August 22, 2023",Call of Duty®: Black Ops III,Zoronic
69938,to anyone who is even looking at this steam page please for the love of god do not buy this game unless you know what you are doing this game along with all the other pre mw2019 cods on steam are riddled with security exploits allowing people to perform rce and install rats on your pc and grab your ip address if you want to get this game for mp just forget about it if you want to get it for zombies please install the t7 community patch play offline and you should be fine ever since activision killed xlabs and by extension the boiii client any potential hope of playing this game s mp again is dead bo3 is a great cod offers a great mp if it was safe the best zombies content to date but is just left to die by activision if you want to play it as i said please be safe,166.1,182.0,6,Not Recommended,July 10,Call of Duty®: Black Ops III,"Throat Goat
80 products in account"
69939,2022 only reason you should be getting this is zombies the multiplayer is kinda dead and the campaign is fun but weird a lot of people still play the zombies and there are a ton of quality custom maps weapons etc overall a fun experience would be a good buy on a sale,96.9,125.0,3,Recommended,"December 13, 2022",Call of Duty®: Black Ops III,"zetsumei
1,403 products in account"
69940,2020 1 install game 2 right click game in library and go to properties 3 go to dlc and uncheck everything except for zombies and its associated dlc 4 5 profit,199.1,152.0,19,Recommended,"October 18, 2020",Call of Duty®: Black Ops III,"Grim-
549 products in account"
69941,2019 i only play cod for the zombies lol,649.1,186.0,18,Recommended,"September 19, 2019",Call of Duty®: Black Ops III,"Koldat
83 products in account"
69942,2017 who would ve known something that was never planned for the cod franchise is the reason why the franchise is still surviving zombies,312.3,263.0,59,Recommended,"June 14, 2017",Call of Duty®: Black Ops III,pupknuck
69943,2022 pathetically overpriced,119.6,233.0,11,Not Recommended,"April 28, 2022",Call of Duty®: Black Ops III,SlayClown69
69944,2023 i was high when i bought it,860.0,129.0,58,Recommended,"August 12, 2023",Call of Duty®: Black Ops III,"Finessed
124 products in account"
69945,2017 zombies zombies zombies only zombies z o m z o m s,152.9,800.0,155,Recommended,"June 6, 2017",Call of Duty®: Black Ops III,"mid gaming
357 products in account"
69946,2021 i love bo3 and kissing big black men,203.7,384.0,155,Recommended,"October 17, 2021",Call of Duty®: Black Ops III,"6 MONTHSSSS
78 products in account"
69947,2023 average zombies enjoyer,161.7,185.0,36,Recommended,"July 16, 2023",Call of Duty®: Black Ops III,"Peter Griffin
184 products in account"
69949,2021 the price for this game gotta be a scam,84.8,420.0,37,Not Recommended,"April 4, 2021",Call of Duty®: Black Ops III,"hackypoo
65 products in account"
69950,2019 i recommend solely for zombies not much else needs to be said this is the best iteration of cod zombies edit since this review got some attention i ll elaborate further this version of zombies is the definitive version in my opinion and there are several key reasons for it blops 3 zombies is the last version that sticks to the core formula it takes the established formula from waw black ops 1 and black ops 2 refining it as much as it can this version really feels like the most refined classic zombies experience so far it may not be as purist as some of the other version thanks to the new perks and gobblegum but it is still very much the classic formula just with some newer elements the default map is a tad gimmicky for my taste and i much prefer the classic experiences like verruckt and bo1 s maps that being said bo3 on pc has steam workshop support so you can have any map that a modder can dream up you have old maps ported to bo3 in the zombies chronicles dlc any map you can dream up through steam workshop and an overall modern refinement of the classic zombies formula its an equation for addiction now there are some legitimate complaints i don t like that people have to buy the full game just to play zombies especially since the campaign and mp are less than stellar i ended up buying a key off of a trader on reddit for 7 it was a good deal another legitimate complaint is the huge imbalances created by the gobblegum system gobblegums range from so useless they re almost a hindrance to so overpowered that all challenge is gone they can completely ruin the intended difficulty curve that being said i just don t use them they re not required by any stretch and i ve even seen some workshop maps that don t even have the gum machines some maps require you to get to a certain wave before using gums unless you are hell bent on using gums this isn t an issue the optimization on this game isn t great either overall it isn t the best cod port but since it has aged a while the optimization may not be an issue for you its old enough at this point that it probably will run just fine on most machines the graphics hold up pretty well for its age but there are occasional sometimes more noticeable in modded maps issues with pop in and texture loading the campaign is frustrating to me it has several individual moments with awesome ideas or cool concepts but none of it ends up amounting to anything the whole campaign essentially ends up meaning nothing won t spoil anything there are quite a few neat ideas like walking through virtual recreations of memories but those same ideas have so many oversights that ruin it for example one section has you reliving one of the battles in ww2 it would have been a great opportunity for era appropriate weapons as a sort of level wide easter egg but no these ww2 soldiers were using future sh t weapons quite a few ideas fall flat and don t work despite the presence of some ideas with great potential speaking of guns the default gun selection in bo3 is uninspired these weapons feel like a designer took modern guns slapped the bare minimum amount of fuuuuuuuuture on them and sent them to production the upside here is that mods allow for custom weapons from other games and previous installments this allows for a great and renewed variety in gameplay modders have even started to make entirely new weapons to implement in the game new and ported npcs from other games are also making an appearance i played a map with the panzerhund from wolfenstein in it that was awesome and unexpected i ve also used an infinite warfare weapon pack where all the weapons had their proper alternative fire modes mp is also uninspired it feels like the devs took a look at titanfall and did the bare minimum to capture some of the magic of that game s movement system the only problem is that it barely works and feels out of place the weird hero abilities also don t feel like they fit its almost like they made the mp into call of overwatch instead of a unique title with its own identity the mp tries to smash the identity of half a dozen other better mp games into one it fails at carving out its own path tl drzombies mode is great its refined has mod support and lots of longevity thanks to it the mp and campaign lack any real identity and they suffer for it this game is only worth it for zombies so pick it up on deep sale,175.0,102.0,3,Recommended,"April 6, 2019",Call of Duty®: Black Ops III,"7-Avocado-40
743 products in account"
69951,2022 not vanguard 10 10,161.3,138.0,22,Recommended,"October 3, 2022",Call of Duty®: Black Ops III,"osaka
130 products in account"
69952,2019 better than black ops 4,279.6,156.0,22,Recommended,"September 29, 2019",Call of Duty®: Black Ops III,"cute scug [gender]
91 products in account"
69955,2018 update the price for this old game,187.0,234.0,8,Not Recommended,"October 20, 2018",Call of Duty®: Black Ops III,"obi-wank
79 products in account"
69956,2022 best zombies to exist in any cod why did it go down hill after this game,273.6,195.0,7,Recommended,"August 19, 2022",Call of Duty®: Black Ops III,"somber
204 products in account"
69958,2023 product received for free hey bro let s play zombies,63.4,276.0,54,Recommended,"March 18, 2023",Call of Duty®: Black Ops III,"Madness
259 products in account"
69959,2022 average zombies enjoyer,166.7,365.0,110,Recommended,"February 17, 2022",Call of Duty®: Black Ops III,skORpi
69961,2021 other than it being 60 dollars its ight,64.9,89.0,1,Recommended,"January 14, 2021",Call of Duty®: Black Ops III,Joker
69965,2021 train go boom,151.5,141.0,71,Recommended,"December 6, 2021",Call of Duty®: Black Ops III,oruga
69966,2023 zombies is the only good thing,169.4,134.0,4,Recommended,"May 2, 2023",Call of Duty®: Black Ops III,rewy on chemo
69969,2022 i am a 45 yo father probably one of the oldest people playing this game i am a single father to my son who is 14 now my son got this game for christmas in 2021 from his uncle so we installed it on his computer and he started playing by the end of the week he had 24 hours on this game this was horrible for me as it was already hard for me to find ways to spend time with my son as he is always out with his friends or just watching youtube so i decided to make a steam account and get this game to see if i could maybe play alongside him i loaded into the game picked my character and world and started playing but i was stuck on what you where supposed to do i asked my son for help and he hosted a game for me to join i loved it as it was the best time i had spent with my son since my wife had died this game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well this game reminded me that there s fun to be had in everything and it has brought both me and my son many happy memories,104.1,595.0,37,Recommended,"May 14, 2022",Call of Duty®: Black Ops III,"ICrazyAidan
998 products in account"
69971,2023 got hacked because of your trash servers never knew my info would be exposed playing zombies nearly lost my computer,566.2,402.0,84,Not Recommended,"December 29, 2023",Call of Duty®: Black Ops III,eastsidekilla
69972,2020 buy this for only zombies,205.3,141.0,8,Recommended,"December 1, 2020",Call of Duty®: Black Ops III,jay
69973,2022 this shi so godam expensive holy mother of heisenburger it came out like 7 years ago,74.7,143.0,35,Not Recommended,"December 15, 2022",Call of Duty®: Black Ops III,"RadiantZeus
49 products in account"
69974,2021 ive put over 50 hours in on just zombies when s t starts to feel boring and repetetive boom steam workshop saves me yet again,377.5,83.0,10,Recommended,"June 4, 2021",Call of Duty®: Black Ops III,imreadyhaha
69976,2020 this game s zombies is great and on pc the mod community is great and make it worth playing but i cannot justify a current 60 price tag for it nor the even greater price tag if you want to play all the zombies maps the campaign is a show and not even worth a play and the multiplayer is dead and a bit fun with friends at best wait for a heavy sale to play zombies if not skip,179.7,165.0,3,Not Recommended,"July 21, 2020",Call of Duty®: Black Ops III,"basilcider
83 products in account"
69977,2023 disclaimer the game is currently filled with hackers so if you re interested in the pvp multiplayer don t bother there are mods to fix it with custom secure servers but it s in beta as of now and you gotta pay for that so yeah it also has stuttering issues that can be fixed with a patch or the boiii client that i talked about if you plan on playing coop campaign or zombies go ahead it s amazing this review will focus entirely on zombies which is pretty much the only thing i m interested in imo best cod zombies everthe slide movement thingy makes traversing maps fun without adding overwhelming invasive stuff like advanced warfare campaign the gobblegums are fun and add a new twist again without being overwhelming even old maps that didn t have much to offer aka no main easter egg are interesting thanks to this mechanic and i really appreciate that the progression system with levels and gun xp incentivates me to use every gun and that s great i also love that you can basically get calling cards for pretty much just playing the game it s really nice despite being incredibly simple the new zombie maps are great the easter eggs are really fun and you can really feel the tension while doing them so it feels rewarding as plus most of them can be done in solo i really am not a fan of first person shooters i suck at them but zombies is a coop experience that i love and i m thankful i was able to experience it idk i love this gameedit as of may 22nd 2023 the boiii client received a cease and desist letter playing multiplayer cod is harder than ever if you use the t7 patch you can t do the coop campaign nor public pvp or zombies your only way to play this game as of now without hackers and stuttering issues is by using the t7 patch in a private match with your friends that also need to use the patch it s still my favorite cod zombies but it s a shame that activision sucks ass,150.1,100.0,5,Recommended,"April 12, 2023",Call of Duty®: Black Ops III,"Renka
1,798 products in account"
69979,2022 it s 2022 and the price of this game is insane but that s corporate greed for you anyway call of duty black ops 3 has the best zombie mode compared to all the other cods the workshop mods are a lot of fun and i find myself constantly downloading new zombie maps everyday the best part of zombies is that you can look up servers in game that are using custom zombie mods which makes the game even more fun i do not recommend buying this game for multiplayer because well its dead 100 the zombie community however is very much alive and lots of players still playing that whether its in on the server list or the actual zombie mode itself i do not recommend buying this game at 60 but if you ever see it on sale for 30 or less then sure it s a lot of fun and worth it as long as you re a zombie fan,106.2,73.0,0,Recommended,"February 18, 2022",Call of Duty®: Black Ops III,tblack
69981,2023 zombies is good multiplayer is filled with hackers campaign is only good for making fun of it that s about it,269.7,111.0,11,Recommended,"November 4, 2023",Call of Duty®: Black Ops III,Jacket Spider
69982,2021 launch game press any key to start zombies,462.3,93.0,25,Recommended,"March 5, 2021",Call of Duty®: Black Ops III,Delicioso Papi Esposo
69983,2022 we were living in our prime and had no idea,96.5,112.0,1,Recommended,"September 28, 2022",Call of Duty®: Black Ops III,"Negan
181 products in account"
