Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username
10201,i go to boss arenaboss kills meme go againboss kills me againme die 20 timesme learn bossboss diesboss respects me and says i am strongboss coolgame cool,251.6,557.0,119,Recommended,September 12,ELDEN RING,Frosty
10204,2023 welcome to elden ring a dying simulator this game delivers the entire experience in a way i ve never quite seen i m new to the souls like genre and fromsoftware games here are the thoughts i ve spent 200 hours in this game as of writing this and i ve barely left the starting area limgrave my nightmares consist of runebears traversing the mist and boss fights i ve been startled pillaged rekt and absolutely confused many times but i wouldn t change any of it i remember the first time i saw a giant i had attack on titan flashbacks and began trying to summon my inner captain levi it s just a blast an absolute blast the greatest feeling of accomplishment is when you start to beat bosses or new enemies on your first attempt you can feel your ability your reaction time your muscle memory coming more and more into play as you practice and it creates a thrilling experience struggling with an enemy type for hours only to come back a few days later and realize how much stronger and faster you ve gotten is a very rewarding experience i was a bit nervous about the difficulty as i m not usually a fan of hard content or very good at it but to my pleasant surprise it wasn t as daunting as i d thought it d be and it actually ended up becoming one of my favorite games i can t remember the last time i had this much fun just exploring and running around in a game s open world and realizing the sheer scale of it all was both exciting and overwhelming i spent something like 50 hours exploring limgrave alone and getting familiar with the gameplay and controls if i had trouble with a boss or an area i d just go somewhere else on the map until i felt ready to take it on and there s plenty of things to do before even beating the first story boss discover new dungeons cave hidden item secret spells underground mini bosses etc summoning spirit were also a huge help and i was very happy with the options available trying out new weapons art was fun and even finding new ones for the lore bits was very compelling and made me want to collect them all even if the game seems difficult i think giving it a chance is really worth it the game gives you a lot of options in open world amazing quest beautiful scenery that is pretty enough reason to try it if you re struggling and there are plenty of play styles magical spells build as well to play with this is the game which actually teaches you that quitting is not an option but dying is,334.5,217.0,16,Recommended,"October 13, 2023",ELDEN RING,Rozain ZeuriC
10206,2023 bears are more terrifying than god in this game 10 10,254.1,368.0,91,Recommended,"October 2, 2023",ELDEN RING,"memehead3
87 products in account"
10210,overwhelmingly hard overwhelmingly annoying overwhelmingly love it,114.9,938.0,74,Recommended,June 2,ELDEN RING,"Meow-Kiin
368 products in account"
10215,2022 i consider this a good game so you should check it out this game has it all obnoxious npcs who won t tell you what you need to do 1 000 000 bosses enemies invaders who ll give you free items or pain if you re unlucky dog sniper lobstersenjoy,678.0,870.0,281,Recommended,"August 30, 2022",ELDEN RING,"xr ඞ
3,134 products in account"
10217,2023 being my first souls game i was convinced i would be wasting my money and that the first boss i encountered would kick my ass and i was proven right in no time by the grafted scion but you were expected to be defeated by that one you say worry not the tree sentinel was also quick to put me back in my place once i had built the tiniest bit of confidence after beating the tutorial boss the game is fantastic it got more and more rewarding as i progressed and i was happy to beat the game a second and a third time finding out new secrets during each playthrough there s no compliment i can come up with that hasn t already been used to describe this game there are so many weapons with so many different builds to try bosses can be frustrating but there s so much fun to be had even what is considered to be one of the toughest fights looking at you malenia is incredibly fair and fun and the spectral horse you get is most likely the best horse i ve ever ridden in any game ever if i had anything to complain about are the platforming sections but after looking it up a bit apparently fromsoftware never really knew how to do those and they are so few and far between that s hardly a reason not to buy the game i could also complain that i was unable to romance boggart or blaidd they re so cool 10 10 the dlc cannot come a day too soon,323.8,297.0,16,Recommended,"April 10, 2023",ELDEN RING,"Frostbyte
445 products in account"
10218,2022 this game reminded me how much i missed exploring an immense open world and how gaming industries have lowered my standards over the years no unnecessary guidances no go and pick some flowers to craft healing portions constantly no warnings the only thing the game requires is people to explore this open world beautifully written i dont think i will be obssesed with a game like this for a long time,221.2,258.0,4,Recommended,"September 2, 2022",ELDEN RING,"lanaduckrey
426 products in account"
10219,2023 graphics you forget what reality is beautiful good decent bad don t look too long at it ms dos gameplay very good good it s just gameplay mehh watch paint dry instead just don t audio eargasm very good good not too bad bad i m now deaf audience kids teens adults grandma pc requirements check if you can run paint potato decent fast rich boi ask nasa if they have a spare computer difficulty just press w easy easy to learn hard to master significant brain usage difficult dark souls duh but a bit more forgiving imo grind nothing to grind only if u care about leaderboards ranks isn t necessary to progress average grind level too much grind you ll need a second life for grinding story no story some lore average good lovely it ll replace your life game time long enough for a cup of coffee short average long to infinity and beyond price it s free worth the price if it s on sale if u have some spare money left not recommended you could also just burn your money bugs never heard of minor bugs can get annoying ark survival evolved the game itself is a big terrarium for bugs 10 1 2 3 4 5 6 7 8 9 10,386.3,762.0,42,Recommended,"November 5, 2023",ELDEN RING,"Haedra
188 products in account"
10224,2023 you can hug women 10 10,74.2,800.0,296,Recommended,"May 23, 2023",ELDEN RING,Caboose
10226,2023 since the release of skyrim on 11 11 11 i have been craving an open world experience with rewarding combat build theories crazy beautiful aesthetics and a real sense of accomplishment items dungeons completed etc this game delivers the entire experience in a way i ve never quite seen i m new to the souls like genre and fromsoftware games here are the takeaways for me 1 combat is extremely rewarding by being unforgiving at first glance it s hard but as you delve just a little deeper you realize that combat in this game is an art form that takes practice and then more practice the satisfaction is higher than any game i ve played in the last decade the light attacks heavy attacks blocks parrying sprint attacks sneak attacks all play a little different and allow you to really pick your method or avenue of approach 2 items in game from armor and weapons to craftables and ashes are each individually potentially game changing or build changing and can really flesh out a build it s rewarding to find items in game as any one of them could be the weapon of choice for your desired build 3 open world is absolutely stunning and feels very scary yet very exciting every new enemy seen needs to be studied practiced and learned for optimal combat new enemies can be scary as you don t immediately know their capabilities boss fights are hard some more than others and many enemies are the type that require you to come back at a later time when you have stronger tools or more hp or you git gud roaming new areas is thrilling and you begin to truly have to balance and manage your hp fp and stamina while in combat the lighting in caves with torches or lanterns is immersive and you feel the danger 4 character building is straightforward you level up as you beat enemies and use the runes xp currency as you see fit to either purchase things or level up etc and you can decide what attribute to increase trying new weapons new armors is both fun and interesting the need to knows 1 game won t hold your hand you are in a labyrinth with many things that all can kill you you will not know exactly what you re doing where you re going or why you are existing 2 everything you see can kill you if you become too careless slow and steady usually is the best method slow is smooth and smooth is fast 3 ashes of war summoning and crafting must be experimented with to understand again no hand holding 4 you will ask yourself how in the world am i supposed to ever be able to complete this many many times 5 puzzles and secrets abound exploration and a good memory are key 6 while there is a multiplayer experience pvp and pve it s a bit confusing and from what i ve experienced so far not necessarily mandatory the single player experience is strong with this one i ve spent 42 hours in this game as of writing this and i ve barely left the starting area limgrave my nightmares consist of runebears traversing the mist and boss fights i ve been startled pillaged rekt and absolutely confused many times but i wouldn t change any of it i remember the first time i saw a giant i had attack on titan flashbacks and began trying to summon my inner captain levi it s just a blast an absolute blast the greatest feeling of accomplishment is when you start to beat bosses or new enemies on your first attempt you can feel your ability your reaction time your muscle memory coming more and more into play as you practice and it creates a thrilling experience struggling with an enemy type for hours only to come back a few days later and realize how much stronger and faster you ve gotten is a very rewarding experience,304.3,522.0,8,Recommended,"September 20, 2023",ELDEN RING,Floppily Doppily's
10227,2022 me has trouble remembering names of characters in games books and movies especially when there are multiple names that start with the same letter elden ring malenia miquella marika mohg morgott margit melina maliketh miriam maleigh marais miriel millicent mary maureen moongrumradahn radagon renna ranni rennala rykard rogier roderika rileigh ryagideon godfrey godrick godwyn gostoc gowry ghiza godefroy the grafted goldmask gurranqgeorge r r martin as the secret boss confirmedcool game tho,123.5,602.0,425,Recommended,"April 8, 2022",ELDEN RING,"Nikolay
1,419 products in account"
10230,2022 63 hours in still haven t fought the second main boss just exploring this will be peak gaming for a while and hopefully will influence the gaming industry to produce better content to compete 10 10,323.0,821.0,23,Recommended,"March 4, 2022",ELDEN RING,ResticleTape
10232,2023 elden ring cures my depression irl by making me depressed in the game,256.5,501.0,230,Recommended,"May 5, 2023",ELDEN RING,"OG Weenie Wiggle
165 products in account"
10233,only thing i need more than malenia is bloodborne on pc,237.4,543.0,48,Recommended,February 27,ELDEN RING,"blani
17 products in account"
10235,2022 there are 168 hours in a week i have played elden ring for 102 hours of those 168 pretty fun game,730.5,550.0,92,Recommended,"March 3, 2022",ELDEN RING,Ding
10237,2023 first time with a dark souls type game and loving it like that s the great part of elden ring you don t have to be this awesome souls veteran to be able to enjoy the game,257.8,467.0,16,Recommended,"July 4, 2023",ELDEN RING,"San7ana
1,013 products in account"
10238,2022 i m malenia blade of miquella i m malenia blade of miquella i m malenia blade of miquella i m malenia blade of miquella i m malenia blade of miquella i m malenia blade of miquella i m malenia blade of miquella i m malenia blade of miquella,245.3,542.0,301,Recommended,"March 24, 2022",ELDEN RING,Soichi
10240,2023 you can get a hug from a woman best souls game 10 10,134.0,401.0,145,Recommended,"July 8, 2023",ELDEN RING,"Mcspegotie
161 products in account"
10241,2023 if you like elden ring you ll love this game,583.6,813.0,332,Recommended,"August 21, 2023",ELDEN RING,The Bradgic Show
10242,2022 fromsoftware said hey we ve never done an open world rpg i guess we can take a whack at it then they delivered the best game of the genre in over a decade perhaps ever everything i dislike about modern owrpg games is gone from miyazaki s masterpiece other aaa games just keep copying the success of skyrim but having bigger and bigger maps with wide open level design 1000 map markers telling you exactly where to go and what to do at all times and combat systems that are generally pretty lackluster and simple elden ring shatters all of those contrivances with a fresh approach the world of elden ring is admittedly massive but unlike other games in recent memory no corner of this map ever feels empty or boring the level design is lightyears ahead of most open world games verticality labyrinthine platforming and environmental puzzles are back on the menu after being abandoned by the hundreds of skyrim clones this past decade the legacy dungeons as they are known here are on par with the best of fromsoft s dark souls series which is famous in part due to its long track record for stellar level design the combat system and character customization are familiar for fans of fromsoft s previous entries but in the new context of the ow genre it feels better than it ever has the addition of jumping mechanics simple but satisfying mounted combat and exploration and a heavily customizable weapon skill system compliment the play style of a huge game like this weapon balance has been a bit shaky since the launch of er but recent patches have helped every playstyle feel satisfying and powerful without sacrificing the challenge speaking of difficulty this game is difficult more difficult than people unfamiliar with the developer would expect from a game of this genre but not quite as difficult as the more punishing examples from other souls like games the game does not hold your hand or litter your map with dozens of quest markers and points of interest if your map is marked it s because an npc just told you that they would mark your map or you ve just discovered a new fast travel point the game subtly guides you to the next major objectives through unobtrusive visual cues and context another way the game accomplishes this task is by avoiding the shortcut most developers take to level the challenge to the player s current level elden ring allows you to go wherever you want to go but if you enter an area that you are not supposed to yet then you will be punished by 15 foot tall hyena beasts giant demon crows and plagued wolves that will bleed you out in seconds you will either naturally gravitate back toward the areas appropriate to your level or you will rise to the punishing difficulty and be appropriately rewarded for your determination every area feels rewarding discovery is an element that is difficult to get right even in some of the best ow games ever made the lazy answer to reward exploration is to create 200 collectible items hidden in obscure locations that award trophies or minor character progression elden ring makes genuine exploration feel rewarding nearly every time somehow they have significant secrets hidden nearly everywhere if you spend 5 or 10 minutes striking out into the unknown you are almost certain to find sexy loot a secret dungeon an interesting enemy or npc etc but none of it feels like hooray you found your 147th korok seed a few points of criticism are the performance issues that have been present since the launch despite having graphics that feel more like they were released late last generation there is some persistent stuttering even in the most powerful rigs so a consistent 60 fps can be a bit elusive while the art direction and style are phenomenal as always the graphics themselves are a bit dated this is most likely due in part to the long development of the game and partly due to fromsoft insisting on using their same old engine instead the newer options some long time fans may find the gameplay systems to be a rehash of soulsborne and have heard some fans say that they wanted more variation this time around i personally do not agree with this take as i ve played every single fromsoft game since demon s souls on opening day and elden ring did not strike me as stale but i do understand why some would see it this way i see these drawbacks as very minor in the greater scheme of this game and they do not take anything away from the spectacular execution on virtually every level of game design though i may be slightly biased in favor of fromsoft if i am trying to have a modicum of objectivity i am comfortable saying that i think elden ring is one of the best open world games of the last 15 years in the same tier as the likes of skyrim breath of the wild and the witcher 3 however my more subjective view is that this is likely my favorite game of all time either way this game is an easy 10 10,636.8,711.0,19,Recommended,"October 21, 2022",ELDEN RING,K1llerKatfish
10244,2023 great game now give us bloodborne,295.7,246.0,16,Recommended,"May 4, 2023",ELDEN RING,"Magnus
296 products in account"
10246,2022 this game is all about dying dying because you were out skilled dying because you were under leveled dying because you were ambushed dying because you were outnumbered dying because you fell off a cliff dying because someone left a message telling you to jump dying over and over again against a boss dying inside because you lost runes dying inside because you wasted a consumable on an easy battle dying inside because some fights feel impossible dying at the realization of how large this game is but for whatever reason i m dying every day to keep playing,179.9,404.0,110,Recommended,"December 31, 2022",ELDEN RING,"Stabby McStabStab
285 products in account"
10253,2023 the one and only time i ll ever get to hug a woman 10 10,87.0,484.0,290,Recommended,"June 5, 2023",ELDEN RING,"Bidenator
367 products in account"
10256,2023 the fallen leaves tell a story of how a tarnished became elden lord this game made me feel like a kid again i couldn t wait to get home from work and dive into lands between it was a brilliant magical journey thank you from software,145.6,397.0,3,Recommended,"December 5, 2023",ELDEN RING,"Tom 狼
212 products in account"
10260,oh death become my blade once more,918.9,232.0,6,Recommended,May 28,ELDEN RING,Tamaya
10261,2023 malenia said that if my review gets 100 likes she ll sit on my face so please guys,177.5,411.0,27,Recommended,"December 15, 2023",ELDEN RING,"mdma.
37 products in account"
10262,2022 before i played this i had a small penis no girlfriend and no will to live none of these things changed but the game is pretty good,191.0,170.0,122,Recommended,"October 21, 2022",ELDEN RING,Mr.Seionara
10263,2023 first off tarnishedlisten carefully be wary of strong foe or hidden pathseek vigor and then fat coinpursetry stealth sorcery rushing in or horseback battleskill required ahead or madnesskeep moving stay calm don t give upsomething incredible ahead therefore good luck,496.3,284.0,38,Recommended,"November 10, 2023",ELDEN RING,Perception
10264,i first played this on console when it released and quite enjoyed it having made the switch to pc gaming i wanted to replay it on steam to be ready for the dlc some people will tell you that elden ring is the easiest game from fromsoftware and well they re right to some extent this mainly lies in two things first the open world structure allows you to skip a boss if you re feeling overwhelmed to come back later after getting more levels and gear that s something you couldn t really do in their previous entries also you have access to a variety of powerful tools weapons skills builds and summons that can make your journey much easier you want to do it the hardest way possible great skip those you re in for a challenge you could use some help use them or summon a friend to assist you i can perfectly understand that some people have busy lives with work and kids and don t want to spend their game time wiping dozens of time on a boss but still want to experience the fromsoft touch there s no better way just play the way that gives you the most fun the game is exploration with a capital e no symbols to tell you where to go no quest diary it can be intimidating specially if you tend to have fomo the good part is that by closely looking at the map you will find clues to places of interest the play area is huge so is the content at times i felt like it was too much but at least you can t accuse fromsoft to deliver you an incomplete game some graphical assets are heavily reused that s true but it didn t really bother me that much speaking of graphics if you like dark fantasy atmospheres oh boy you re in for a treat that game is making fromsoft accessible to a wider array of players and it s perfectly fine with me,98.2,217.0,2,Recommended,May 27,ELDEN RING,Vonsid
10266,,176.3,993.0,279,Recommended,May 20,ELDEN RING,"󠀡󠀡
151 products in account"
10268,2022 i honestly believe all of the people who say that elden ring has unplayable fps and microstutters i ve been lucky to be in that goldilocks zone where my hardware doesn t encounter any of that any frame rate dips only occur when quickly moving through environments load times are about five seconds at the most when using fast travel on a i79750 rtx2060 and 16gb of ram the game itself is a marvel the addition of jumping reintroduction of powerstances and weapon arts make it the darkest of all dark souls just refund it under steam s 2 hour played policy if you re encountering performance issues otherwise you re missing out on a really neat game,330.7,389.0,3,Recommended,"March 1, 2022",ELDEN RING,"Javy
1,181 products in account"
10270,it was perfect perfect everything down to the last minute details,122.1,860.0,59,Recommended,January 31,ELDEN RING,"kapralescu
391 products in account"
10271,behold dog,301.6,325.0,114,Recommended,April 25,ELDEN RING,"Clockwork
171 products in account"
10274,2023 my first souls like game and never thought i would enjoy these type of games but this one left me wanting more so will be playing all of fromsoftware games i usually get burnt out in such massive open worlds due to my ocd making me have to go everywhere and pick everything up but for some reason i didn t with elden ring what an amazing game,192.6,265.0,3,Recommended,"August 11, 2023",ELDEN RING,"Karicas
772 products in account"
10276,2023 i had never previosly played a from software game before elden ring i had very little experience with souls likes my only one being code vein which i had been playing on and off at that point and never ended up finishing by all accounts this is not a game i ever thought i d be interested in but there was so much excitement about it on launch it looked amazing a friend had taken a week off work just to play elden ring and so on an impulse i purchased it too playing elden ring for the first time was one of the best gaming experiences i ve ever had elden ring a screenshot of elden ring by kitten setting the gold that enshrouds the heavens the great tree which begets the pillars of light o tarnished hasten to the foot of the tree elden ring is set in an open world of the lands between it s jaw droppingly beautiful diverse and most importantly very good at encouraging and rewarding exploration i will not say anything more it happened more than once that getting into a new area would leave me in awe and it is really worth experiencing on your own with minimal spoilers elden ring a screenshot of elden ring by kitten gameplay combatthe gameplay loop in elden ring is fairly simple you explore you kill monsters you get stonger by acquiring gear and levels and use all this strength to beat big bad bosses to become the baddest boss of all the elden lord combat feels nice and smooth and it s pretty easy to get the gist of even if you re new you have your normal melee weapons you have bows you have magic and each weapon also comes with a special strong ability called ashes of war and all of it works and looks and feels absolutely amazing elden ring a screenshot of elden ring by kitten and if that s not enough the game offers an ability to summon npc spirits to aid you in battle specifically in bigger fights and boss fights this makes elden ring very accessible to newer players who are trying it as their first from software game don t get me wrong though it is still very challenging best part due to the open world nature of the game if you re stuck somewhere or just don t like the place you can simply turn around and leave return later or not at all it s really up to you controlsyou can play with the controller or on keyboard mouse setup the latter of which works very well so you don t really need a controller if you don t already own one i ll actually go on a side tangent about controls unlike ds3 where it is impossible to get the ui to display keyboard controls which makes playing on kbm an absolute headache of confusion ui in elden ring fully supports kbm you just still need to find how to switch it because the controller controls are considered default sigh and the game itself is nicely optimised for kbm controls not perfectly just nicely you can do everything you can on the controller you may just need a bit of time to figure out some ashes of war with double component there s some clicking trickery involved conclusion all i wanted was to fight to fight as a warrior to the last so why why o guidance of grace will this door not open elden ring is a game that i really want to recommend to everyone but i m sure that despite what i think about it it might not be everyone s cup of tea my boyfriend is still not letting me live that recommendation down but if you enjoy beautiful worlds poetic and enigmatic storytelling and engaging exploration and you aren t afraid to try something scary and new maybe this is something you should really really give a go 10 10 best game ever,369.1,141.0,3,Recommended,"November 22, 2023",ELDEN RING,"kitten
265 products in account"
10277,2023 tldr elden ring while imperfect is the best implementation of an open world action rpg that i ve ever played it feels like the culmination of every iteration of fromsoft s souls games into one truly amazing experience filled with intrigue struggle and eventual triumph genre fantasy third person open world action rpg souls gamegameplay elden ring is basically dark souls 4 or dark souls but now you can sneak jump and ride a steed around the open world areas you start by creating a character and choosing a class to determine your starting gear and stats e g astrologer to be a spellcasting sorcerer or samurai to be a katana weilding dex melee build you progress through the game by traveling around the map and finding items gear to upgrade your equipment setup and defeating enemies to gain runes that you can spend to level up or buy items from shops sites of grace are the bonfire equivalents in elden ring and most of the time they visually display a path of light that indicate the direction you need to head in to progress the main story through locations of major bosses there are plenty of these grace sites littered everywhere in the open world and within dungeons so it is easy to fast travel to where you want to go immediately elden ring is an open world game and there are various minidungeons secrets hidden away in every corner of the map it is to your advantage to seek out these locations to find rare materials and unique weaponry that may or may not change your play style altogether the open world feels like there is always something waiting for you to discover such as powerful enemies that drop unique weapon arts ashes of war or an npc standing around waiting to offer you a quest with the introduction of a day night cycle there are even some bosses that only spawn at nighttime in specific locations waiting to ambush you but offer unique drops as well graphics performance elden ring at launch was pretty shaky in terms of pc performance i personally played this game to completion with below minimum specs amd fx 6300 rx 480 averaging 40 50 fps at high settings i encountered no game breaking bugs detrimental fps hiccups in any playthrough though the only issue i encountered was that enemies would sometimes become invisible on my screen whenever a large group of enemies were in an area but they were still lock on able and would render again when i got closer killed some of the group this is probably just because my cpu is ancient in terms of graphics elden ring doesn t break new ground when it comes to overall presentation but it is a very colorful game compared to previous souls games you can really tell when you enter a new region when all the colors transition from one palette to another and the sky landscape dramatically changes as well dark areas are also pretty spooky as you can only see far enough from the light of your torch or lantern and enemies hide in the shadows very well story the long story short is the elden ring was shattered into fragments and various demigods took the pieces to gain the fragmented powers within them you are a tarnished which is basically a pseudo undead human who is guided by grace to seek out the pieces of the elden ring put them back together and become elden lord in order to bring the world back to order all of the details in between for npc s and items is basically found in npc dialogue and item descriptions for you to piece together or until a genius puts all of the information together in a youtube lore video strengths combat feels the best it has ever been for souls games sneak attacks jump attacks ashes of war npc summons mounted combat guard counters power stancing and everything else feels very very good touching more on ashes of war they basically allow you to add and remove later a unique skill to most non unique weapons in the game they also allow you to change the scaling of a weapon to a different one of your choice if you also have the right whetstone so you can make a weapon scale with int or fth even if it originally didn t boss encounters are exciting and challenging if you feel underprepared you can always to back to the open world and look for missed locations and items to better prepare yourself also feel free to use your ash summons whenever possible it is a game mechanic after all you can build a character however you desire whether it be dual weilding greatswords holy knight melee spell casting wizard or pure archery there are lots and lots of weapons to try leading to more replayability as you try a new one in a future playthrough the crafting system is interesting as you can create consumables and throwable items when out of combat you can even create bow crossbow ammo which is very neat just when you think you re near the end the map expands further and there is even more to discover compared to the other dark souls stories elden ring s story feels the most digestible at face value without feeling completely puzzled from the outset weaknesses pc performance isn t stellar if you are bothered by occasional fps spikes or the rare game crash on loading screens not game relevant but the game doesn t fully exit when you quit out until a while later early game bosses reappear as mini bosses or just wandering around later game areas leading to some feelings of reused content there is a massive spike in game difficulty from the mid game to the late game it feels weirdly balanced when enemies all of a sudden go from doing 1 5 of your hp in damage to 1 2 of your hp in damage ui could use a feature to compare stats of shop items with currently equipped items online connectivity can be hit or miss sometimes when you are summoned to another world you get a connection error and the game boots you back to single player be wary of hackers when playing co op pvp previous exploits have occurred where upon death you would return to single player but be instantly dying forever because the hacker put you in an endless death loop that exploit was patched but we all know how hackers don t just give up not a negative for me but maybe if you like pvp you can only invade other players if they are participating in co op basically unless a host uses a specific item invasions usually lead to 1v2 or 1v3 scenarios note afaik fight clubs are only affected in that of summonable participants is limited i don t invade but i ve seen many people whining about this change when it makes sense why it is this way so many important names sound very similar to each other that it could be difficult to remember who is who e g godwyn vs godfrey vs godrick great runes are pretty underwhelming in terms of power although i enjoy the game design of not having a dedicated questlog ingame it is still to your benefit to just read an npc s quest guide off the wiki to keep yourself on track numeric score if you care 9 9 10 easy recommendelden ring has set my bar for open world rpg standards the added gameplay features like jumping horse riding sneaking etc make the game s action much more interesting and fun than previous fromsoft games the game kicks my ass at every step of the way but the struggle and eventual triumph is worth all of it though it is not without fault i love this game and can t wait for future dlc,362.5,334.0,14,Recommended,"February 16, 2023",ELDEN RING,"Jackdaw™
215 products in account"
10278,2023 i am not a dark souls player i have tried them and bounced off hard because i am just not that coordinated nor patient that said this game rapidly became one of the 5 best video games i have ever played and i ve been playing them since the 80 s if you like exploration and adventure this is the game for you and as a byproduct i ve actually gotten better at combat like actual skill i m now over 100 hours in and i ve only defeated the 1st main boss because i m having so much fun with exploring i haven t had a moment of boredom or feeling i ve played this out i m hoping it is another 100 hours because i d rather it didn t end i m hoping to stretch it out until the dlc,137.6,219.0,7,Recommended,"March 12, 2023",ELDEN RING,"Grist
588 products in account"
10279,i did it,239.8,454.0,46,Recommended,May 6,ELDEN RING,"zhikriherli123
85 products in account"
