Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username
6856,gamble strike 2,799.6,355.0,98,Recommended,July 24,Counter-Strike 2,"FATE
243 products in account"
6859,2020 10 10 gameplay 0 10 matchmaking,637.2,517.0,162,Recommended,"July 20, 2020",Counter-Strike 2,"bridgeofdestiny
13 products in account"
6860,lots of screaming lots of racism lots of sexism lots of slurs lots of angry russians i can confirm it is the most peaceful game you will ever play peak of games,639.5,485.0,136,Recommended,August 14,Counter-Strike 2,"At0m
8 products in account"
6862,cs2 update list after csgo allowed spinners in every gamemode removed battelpass turned my fps from 400 to 40 deleted many mapsi missed good days in csgo,246.1,566.0,31,Not Recommended,July 27,Counter-Strike 2,Yousef
6875,2018 very nice game with a cancer community,542.7,921.0,454,Recommended,"August 17, 2018",Counter-Strike 2,Sera
6876,2022 free russian lessons10 10,416.0,320.0,172,Recommended,"April 30, 2022",Counter-Strike 2,"Bappo
244 products in account"
6882,2020 great game bro love it but need to work on scammers and cheaters,317.0,421.0,37,Recommended,"March 11, 2020",Counter-Strike 2,"✪TØXIC
2 products in account"
6886,2023 not toxic at all definitely recommend,251.0,601.0,391,Recommended,"March 28, 2023",Counter-Strike 2,"Hyperr
134 products in account"
6889,2018 so what do we need to do to get good in this game step 1 accept you aren t the best and make mistakes like everyone elsestep 2 setup your gear have a good microphon and use it step 3 warmup before competitive games doesn t matter if you kill 1000 bots on an aim map or play deathmatch for about 20 minutes step 4 practice all necessary skills for the game aim deathmatch aim maps practice maps recoilmaster etc movement climb servers surfing prefire maps shortcuts from yesber too gamesense matchmaking retake servers mapknowledge callouts demos from your favourite pro player nades pls learn them roles entry support lurk awperadditional steps train your habit first callout then flame play daily to to improve your aim make pauses every 2 3 games to reset go outside from the room with your pc stop at the point you get mad after a loss may if you follow all these steps you will be able to climb the ladder and improve fast have a nice day and start fraggin p s last step get friends to play with and play for the win not for stats,208.6,687.0,88,Recommended,"February 17, 2018",Counter-Strike 2,"Anicula
2 products in account"
6892,2020 9 10i am still waiting for the tenth player confirm,268.6,584.0,710,Recommended,"July 12, 2020",Counter-Strike 2,whowantsomesmoke
6897,2021 your team in every random competitive game you russian guy another russian guy a 6 year old kid who slept with your mother and have aim hacks and feel like a god russian guy who speaks english10 10,729.1,388.0,234,Recommended,"March 24, 2021",Counter-Strike 2,"Maggnusツ
40 products in account"
6904,2022 product received for free if you want to cry play this game,767.5,391.0,129,Recommended,"April 25, 2022",Counter-Strike 2,"All_Time_High
11 products in account"
6905,2021 what can you say about counter strike global offensive it s everything you could ever want from a first person shooter you can play it like a no life gremlin but you can also boot it up and just frick around with the lads and dads without worrying too much about strategic play it s also a very fun esport to watch if you re into that sort of thing my cs go phase is done but i will always have fond memories of rushing b sneeki beeki like ezpz lemon squeezy,493.7,397.0,51,Recommended,"February 23, 2021",Counter-Strike 2,ho borvat
6916,2023 in your first game your teammates teach you to be racist and xenophobic but then people say that you don t learn anything from video games huh,718.8,334.0,163,Recommended,"April 5, 2023",Counter-Strike 2,"just stera
174 products in account"
6922,2020 this game is really nice just need a new anti cheat software,667.6,336.0,33,Recommended,"May 6, 2020",Counter-Strike 2,★ F!iCK3R ★
6929,2020 until i played cs i never knew people could have a 0 ms reaction time i also never knew global elites looking at the ground could flick up and kill you every time,546.8,232.0,142,Recommended,"September 9, 2020",Counter-Strike 2,"based
6 products in account"
6930,2022 wake up shower csgo miss sniper shot loose competitive game look at skins cry because can t afford skins go sleep repeat,171.5,500.0,256,Recommended,"June 18, 2022",Counter-Strike 2,Drop-A-Awp
6937,2023 unemployed middle age boomers russian speaking kids war criminals and no lifers all together in one game perfect if you are from balkans tho if you are poor i dont recommend due to the game causing anger issues and you might brake your monitor or smth 10 10,253.9,359.0,88,Recommended,"August 20, 2023",Counter-Strike 2,"Alkavlone
74 products in account"
6949,2018 quality game with some not so quality people,828.3,265.0,134,Recommended,"June 22, 2018",Counter-Strike 2,ShyBluee
6950,2020 got called racial slurs constantly sworn at made fun of my weak english got ask to go back to china got silver 1 as first rank 10 10 would play again,300.8,173.0,258,Recommended,"January 3, 2020",Counter-Strike 2,"Dinomite
34 products in account"
6954,2016 iq tests should be mandatory before playing on competitive matchmaking,630.4,875.0,889,Recommended,"August 24, 2016",Counter-Strike 2,War Penguin
6958,2018 every team consists of 5 people 1 you2 russian guy3 another russian guy4 russian guy who speaks english5 a 6 year old kid who slept with your mother11 10 too much salt and not enough kurvvawould love to take another dose of salt and punch my little brother,783.8,464.0,"1,062",Recommended,"May 14, 2018",Counter-Strike 2,"Screwed
149 products in account"
6959,2018 the game is good but the anti cheats isn t,317.0,373.0,72,Recommended,"December 31, 2018",Counter-Strike 2,".Wavery
7 products in account"
6962,2023 good fried chicken recipe in a large mixing bowl whisk together buttermilk hot sauce optional for added flavor salt and pepper in a mixing bowl add in chicken pieces cover the bowl with plastic wrap and refrigerate 4 hours when ready to cook pour the vegetable oil in a skillet until it is about 3 4 inch deep heat to 350 degrees prepare the breading by combining the flour cornstarch onion powder garlic powder oregano basil white pepper cayenne pepper paprika and salt in a gallon sized resealable plastic bag or shallow dish mix it thoroughly working one at a time remove chicken pieces from buttermilk mixture shake it gently to remove the excess place it in the breading mix and coat thoroughly tap off the excess place the breaded chicken into the 350 degree oil fry 3 or 4 pieces at a time the chicken will drop the temperature of the oil so keep it as close to 350 degrees as possible fry each piece for 14 minutes turning each piece about half way through until the chicken reaches an internal temperature of 165 degrees f remove from the oil and place on paper towels let them rest for at least 10 minutes before serving,128.3,320.0,81,Recommended,"January 11, 2023",Counter-Strike 2,"µncleronnie
3 products in account"
6967,2019 kill someone with a p90 you re a noob noob weapon kill someone with a p90 through a smoke you re a hacker kill someone with a awp you re a noob noob weapon kill someone with a awp through a door you re a hacker in a 1 vs 5 you die you re a noob in a 1 vs 5 you win you re a hacker kill someone with a headshot hacker get headshoted by someone owned and get teabaggedkill someone with a grenade luck get killed by someone with a grenade ahahahaha get teamkilled by someone get out of the way you idiot accidentally teamkill someone you re a idiot blocked by someone diesaccidentally blocks someone get out the way you idiot decide to save you re a coward decide not to save save you idiot kill someone while defending the bomb you camper kill someone while defending the hostages you camper someone dies the deceased one starts to rageyour team lose the round your team starts to rageyour team is losing 10 2 someone rages quitgo to the balcony in italy you hacker worst guy receives a drop are you serious warm up everybody tries to spawn killscore is 5 1 in your favor this is a t map score is 1 5 againts you this is a ct map lose the first 2 rounds someone asks to get kickedlast round everybody buys negevyour team is loosinh and you are in last someone vote kicks youwin a match all enemy team rageslose a match yout team ragessomeone s internet crashes 30 minutes banyour internet crashes 7 days ban10 10best rage simulator out there,414.1,773.0,"1,662",Recommended,"June 6, 2019",Counter-Strike 2,"Claude Speed
1 product in account"
6973,2020 a was never a option random russian in team,286.0,361.0,311,Recommended,"July 12, 2020",Counter-Strike 2,Pablo escobar
6974,2014 10 10,988.1,186.0,20,Recommended,"June 20, 2014",Counter-Strike 2,iRaphahell
6975,2016 you either die a noob or you live long enough to have someone call you a hacker,744.7,507.0,653,Recommended,"September 1, 2016",Counter-Strike 2,Cosmos
6977,2022 i hate this game so much but sadly i am an addict teammates are usually either really good or really bad no in between always toxic rarely nice winning games doesn t even spark joy however losing causes extreme anger cases are a scam obviously you spend more money than you receive if you want free russian turkish or swedish lessons i recommend,267.0,306.0,118,Recommended,"February 15, 2022",Counter-Strike 2,"jte
142 products in account"
6979,2023 the downside is that this is cs2 meaning we hit the end of the line as lord gabe doesn t do 3 s,275.7,360.0,174,Recommended,"October 1, 2023",Counter-Strike 2,"Frostblitz20
274 products in account"
6983,2022 bravo,358.2,74.0,0,Recommended,"May 5, 2022",Counter-Strike 2,"GIANT TRADE UP  GINGER CAT
137 products in account"
6985,2019 when you re not getting spinboted by some 12 year old kid who downloaded this free game on his 2006 lenovo thinkpad laptop you re getting random friend requests from some russian dude asking to trade your p250 sand dune for his stat trak factory new karambit doppler and all he needs is your steam login information,655.0,247.0,568,Recommended,"June 4, 2019",Counter-Strike 2,"GrynGo
80 products in account"
6987,2018 people wanted 1 128 tick servers waiting 6 years 2 source 2 engine waiting 2 years 3 operations with new skins missions we have to wait 1 year for each when firstly you even write a spring operation etc on coin and every operation include same skins same missions and same maps 4 xp graph how close you are to rank up or derank waiting 6 years 5 m4a1 buff cuz its useless now and 90 proplayers use m4a4 waiting 1 year 6 mp5 from cs 1 6 to become a smg in csgo waiting 6 years what people get 1 m4a1 nerf when none asks2 adding r8 when none use it3 gloves 4 trade holdwell best choices you are destroying your own game and community,670.1,623.0,144,Recommended,"April 25, 2018",Counter-Strike 2,"aaaaaaaaaaaaaaa
3 products in account"
6993,2021 very toxic very competative a lot of russians and wall hacks i like it,399.5,381.0,138,Recommended,"January 28, 2021",Counter-Strike 2,"BoringProphet
781 products in account"
6994,2023 best game,452.0,72.0,0,Recommended,"June 10, 2023",Counter-Strike 2,"Rich Mahdi
9 products in account"
7005,2023 if you hate yourself play this game,622.2,324.0,94,Recommended,"January 15, 2023",Counter-Strike 2,"Elby
27 products in account"
7006,2015 how to learn russian babbel 13 95 monthduolingo 12 99 monthcsgo completely free,858.1,595.0,"1,641",Recommended,"October 9, 2015",Counter-Strike 2,"Reixi
154 products in account"
7010,2023 this game saved my virginity,430.2,807.0,435,Recommended,"October 22, 2023",Counter-Strike 2,"𝙺𝚛𝚘𝚗𝚒𝚜
132 products in account"
7011,2023 r i p csgo,258.2,529.0,34,Recommended,"December 3, 2023",Counter-Strike 2,Bulli Butter
7012,a heaven game for smurfs cheaters griefers etc as they don t get punished for itvery nice,169.8,283.0,34,Recommended,July 14,Counter-Strike 2,"Ellen Joe
2 products in account"
7016,2021 product received for free toxic community when youre bad your so trash when your good your a hacker hacker honestly i hate this game,442.9,263.0,84,Recommended,"July 18, 2021",Counter-Strike 2,"DomesticTerrorist
37 products in account"
7021,2023 my journey with valve began a remarkable 7 years ago when i was introduced to the legendary game called half life after the years i experienced with condition zero and counter strike 1 6 then came counter strike global offensive a true masterpiece with its cool gameplay mechanics as i eagerly await the rumored counter strike 2 i find myself reflecting on the incredible journey this series has taken me on this games bring people together you meet many interesting person that gaming is more than just a pastime it s a way of life the phrase gamers don t die they respawn has never rung truer as each defeat only serves as a stepping stone toward improvement and success in conclusion the counter strike series holds a special place in the hearts of gamers worldwide counter strike is not just a game its a life,810.7,135.0,0,Recommended,"May 30, 2023",Counter-Strike 2,DrezzyDrew
7031,2023 chicken shawarmaingredients for four people chicken fillet 400 gparsley 50 gpickled cucumber 6potatoes optional 2pita bread 4 or as needed olive oil 3 tbsponion 1parmesan cheese 100 gsalt 2 tbspturmeric 1 tspground black pepper 2 tspgarlic powder 2 tspingredients for tahini sauce thick yogurt 4 tbspmayonnaise 1 tbsptahini 1 tbspfresh lemon juice 3 tbspgarlic 1salt 1 tsp or to taste ground black pepper tsp or to taste wash the chicken fillet take the chicken skin off and slice them into strips add them to a mixing bowl mix up the salt turmeric black pepper and garlic powder add them along with the olive oil to the chicken and massage the seasoning into the chicken fillets cut the onion into slices and add them to the chicken mix everything together cover the chicken with a plastic film and let it sit in the fridge for at least an hour chilling the mixture will marinate the chicken and infuse it with flavor while the chicken is marinating prepare the tahini sauce for this purpose pour the thick yogurt with mayonnaise tahini lemon juice salt and black pepper into a suitable bowl finely grate the garlic and add it to the bowl then mix until the sauce is uniform note that the sauce should be as thick as porridge now put a suitable pan on low heat and coat it with oil once the oil is hot enough add the marinated chicken fillets into the pan and saut until the fillets change color meanwhile you can fry the potatoes slice the potato lengthwise to your desired thickness put a pan on the heat and add two to three tablespoons of oil then fry the potatoes in oil over medium heat until they get golden wash the parsley and drain the excess water now transfer them to a tray and chop them finely place the pita bread on your tray take the tahini sauce and spread it on the center of the bread pile a layer of the chicken fillets fried potatoes chopped pickles parsley and a sprinkle of parmesan cheese on the bread and roll it you can top the ingredient with tahini sauce if you like at this stage preheat the sandwich maker then roast the shawarmas in the machine in the absence of a sandwich maker place an unoiled grill pan on medium heat and put the shawarmas in the pan then put a heavy object on them to grill them thoroughly once the shawarmas are roasted and the bread is crispy cut them in half and put them in your desired dish you do not have to eat shawarma with bread if you want to stay away from carbohydrates and you can serve them with salad or plain enjoy your meal,140.7,912.0,223,Recommended,"November 22, 2023",Counter-Strike 2,"Dreamy.ini
110 products in account"
7033,2021 if you want to learn russian for free just play counter strike and in about 100 hours you can learn fluent russian,75.4,220.0,168,Recommended,"September 6, 2021",Counter-Strike 2,"Kampftrinker69
75 products in account"
7038,2022,559.9,299.0,156,Recommended,"September 24, 2022",Counter-Strike 2,"marlboro enthusiast
13 products in account"
7040,overrun by cheaters performance gets worse with each update netcode is questionable at best still lacks content we had in cs go,634.1,220.0,4,Not Recommended,July 6,Counter-Strike 2,"Skills?
10 products in account"
7042,valve allows cheat,781.9,338.0,47,Recommended,April 13,Counter-Strike 2,"Satchel
70 products in account"
7046,2023 here i will leave the cat friends who pass by can pet it and give it a thumbs up l x,888.8,665.0,45,Recommended,"August 25, 2023",Counter-Strike 2,Edris
7053,2023 they removed moaning,405.4,221.0,125,Not Recommended,"March 15, 2023",Counter-Strike 2,"Swift_Dagger
530 products in account"
7056,2020 i love siege but you get to a point you re sick of all the gimmicks cs is a straight up shooter where one moment you re sad the next moment you feel like a god walking the earth let s get back to our roots stop the ults stop the god like perks forget all the different classes let s kill the old fashion way,214.5,399.0,46,Recommended,"February 1, 2020",Counter-Strike 2,"Expendable
329 products in account"
7058,this game gave me acne aids allergies alice in wonderland syndrome aiws alzheimer s disease anal abscesses anal cancer anal itching anal tear anxiety disorders arthritis asthma astigmatism autism autoimmune diseases auto brewert syndrome attention deficit hyperactivity disorder adhd autistic spectrum disorder asd asbestosis bad breath bacterial vaginosis benign prostate hyperplasia bph bipolar disorder body odors bone cancer bone placement disorder bowel cancer bloating brain cancer brain damage brain tumours bronchitis breast cancer candidacies cataracts carpel tunnel syndrome changes in bowel movements celiac disease cervical cancer chest infection chest pain chicken pox chlamydia chronic fatigue syndrome cfs chronic illness cold sores colon cancer coma congenital insensitivity to pain conjunctivitis constipation common cold copd cough crippling depression crohn s disease corona virus cystic fibrosis dehydration dementia diabetes diarrhea depression down syndrome dry mouth earache eating disorders ebola eczema endometriosis epilepsy erectile dysfunction eye cancer eye disorders fatigue fibroids fibromyalgia foreign accent syndrome farting flu food poisoning fungal nail infection gallbladder cancer gallstones genital herpes gonorrhea gum disease graves disease hallucinations hashimoto s thyroiditis hay fever hearing loss hepatitis a b c d and e herpes high cholesterol hiv hodgkin s disease human werewolf syndrome hutchinson gilford progeria syndrome hpv hypertension immediate bowel syndrome indigestion ingrown toenail itching itchy bottom joint abnormalities kidney cancer kidney infection kidney stones leg cramps liver cancer liver disease lung cancer measles mesothelioma mouth cancer nasal and sinus cancer nosebleed obesity osteoporosis old man syndrome pancreatic cancer panic disorder parkinson s disease personality disorder persistent sexual arousal syndrome prostate cancer radiation poisoning reactive arthritis restless legs syndrome walking corpse syndrome shingles shortness of breath skin cancer sore throat sugar cravings sunburn stiff person syndrome stoneman syndrome stomach cancer stroke sexually transmitted diseases std s toenail fungus tuberculosis t posing syndrome urinary track infection vomit disorder whooping cough yellow fever yeast infection,546.6,738.0,508,Recommended,February 15,Counter-Strike 2,"K1r0mx
49 products in account"
7059,terrible anti cheat people are getting false bans for high sensitivity amd drivers console commands while real cheaters are not getting banned vac is turned off cheaters in every lobby hvh they do not care nor does valve reports do nothing cheaters that i played months ago are still not banned bot farm accounts in dm you get auto kicked when you join valve does again nothing no new content for months no new operation it s been 2 years tons of competitive wingman hostage maps missing from csgo deleted achievements from csgo with 1 pointless one just make new ones no danger zone no team deatmatch sub tick is garbage all we wanted was 128tick servers no cl righthand 0 no short mm no flying scoutsman replays are bugged no overwatch performance issues peekers advantage bad ranking system no economy changes despite mr12 movement and shooting is worse compared to csgoall of this while they make hundreds of millions of dollars from cases keys and yet are unable to make anything unbelievable hands down the worst devs in the gaming industry,98.0,769.0,31,Not Recommended,April 9,Counter-Strike 2,ale
7060,2021 see blatant cheaters not getting banned for an entire year their profile riddled with rep complaints and links to vods where they clearly cheatget constantly matched up against said cheating despite all my friends spending hours on overwatch and literally grinding for good trust factorwin 8 times in a row no rankupget 3 matches against blatant spinbots aimlockers or wallhackers again downloaded vods show it or against an unfortunate player who has 7000 hours and skill to compete against globals but got downranked cause everyone downrank twice vac literally doesn t exist it s placebo every single hackusation on overwatch that i review ends with finding a spinbot every single one none of the reports actually get banned,592.8,465.0,46,Not Recommended,"April 16, 2021",Counter-Strike 2,"Oplosz
133 products in account"
7064,2022 valorant sucks,155.7,342.0,46,Recommended,"October 1, 2022",Counter-Strike 2,0-0-3 Wizard Monkey
7075,2023 i only played for gun game and now that game mode is gone,84.0,451.0,10,Not Recommended,"September 28, 2023",Counter-Strike 2,Saint_Elaine
7076,2023 no one is going to see this review so ill just admit that im gay,592.5,928.0,378,Recommended,"March 13, 2023",Counter-Strike 2,"devski
141 products in account"
7077,2020 zaebumba,258.2,602.0,400,Recommended,"December 9, 2020",Counter-Strike 2,"Aldicom
112 products in account"
7079,2019 you re either deemed a noob or a hacker by the community there s no in between,913.2,218.0,157,Recommended,"June 20, 2019",Counter-Strike 2,ScuffedOnes
7082,2015 9 10 people agree this game is amazing the other guy hasn t connected yet though,253.4,731.0,"1,994",Recommended,"October 10, 2015",Counter-Strike 2,Roxana
7091,2023 i am nothing but a blob of trash and that one useless teammate that dies all the time but this game is awesome,332.9,95.0,35,Recommended,"May 20, 2023",Counter-Strike 2,"MrBaconChops
173 products in account"
7092,2018 yelling at friends was never so enjoyable,68.9,119.0,206,Recommended,"October 2, 2018",Counter-Strike 2,"kittylover
156 products in account"
7094,2020 game is nice but full of hackers even on prime,218.0,466.0,38,Recommended,"November 17, 2020",Counter-Strike 2,Roz
7096,2017 its okay if your willing to get depressions waves every 30 seconds,476.8,415.0,319,Recommended,"May 19, 2017",Counter-Strike 2,Nobody
7097,2019 sooo many hackers joined this game please make it paid again that they should think before hacking,149.7,424.0,84,Recommended,"April 2, 2019",Counter-Strike 2,YOUTHOOB
7100,2021 my friend finally came out after losing a 1v1 in vertigo,829.2,222.0,158,Recommended,"December 21, 2021",Counter-Strike 2,J
7108,2022 i was playing with my russian buddy at round 13 he bottled the round and died it was left to me i killed one two three and then aced he celebrated with vodka i heard a ring on my doorbell and it was my russian friend we then had lots of sex,351.4,394.0,228,Recommended,"June 15, 2022",Counter-Strike 2,"Shakira
39 products in account"
7109,2023,471.0,251.0,11,Recommended,"December 14, 2023",Counter-Strike 2,"Kitty Cat
2 products in account"
7110,2022 better than valorant,143.0,513.0,50,Recommended,"November 12, 2022",Counter-Strike 2,Joseppe
7111,2023 fun game but a lot of cheater,218.9,283.0,12,Recommended,"December 14, 2023",Counter-Strike 2,(っ◔◡◔)っ ♥ ZelenTatsu
7113,great game but vac doesn t work,286.2,404.0,27,Recommended,May 2,Counter-Strike 2,Diaa
7121,2021 h,129.8,385.0,83,Recommended,"February 21, 2021",Counter-Strike 2,"EpicThangosCrapper's Alt #21
1 product in account"
7123,2022 i swear if a someone kills my chicken one more time i m losing it,214.9,136.0,81,Recommended,"June 24, 2022",Counter-Strike 2,"oobinoobi
197 products in account"
7126,2017 well the magnum opus of valve and the bane of many from salty 10 year old kids rage quitting and hurling cuss words to blatant hackers ruining matches to absolutely fantastic professionals with their sick skills this game s community will make you experience something you ve never experienced before that s counter strike global offensive for you the quintessential multiplayer competitive shooter p s protip focus on showcasing your skills instead of skins 3,562.5,178.0,71,Recommended,"November 24, 2017",Counter-Strike 2,"$@MPH0€N!X™
280 products in account"
7127,2016 things i gave to counter strike 1 money2 time3 lovethings counter strike gave me 1 arthritis2 rage3 hatred of russians spanish and russians4 broken keyboard5 broken mouse 6 9 10 ready7 server crashes8 teammates9 competitive matches10 ez pz spam 11 multilingual cursing i guess this is a good thing 12 lag13 cheaters14 64 tick servers15 broken headphones16 bad grades in classes17 impaired vision18 cracked laptop screen19 debt from buying skins20 nothing of useessentially cs is a greedy woman but i love her all the time 11 10 would play again,195.4,488.0,"1,080",Recommended,"September 4, 2016",Counter-Strike 2,spirosarvanitakis
7133,2022 add sex,85.9,359.0,106,Recommended,"August 18, 2022",Counter-Strike 2,"drstarlite
192 products in account"
7135,if u get bored of playing you can always use it as an stockmarket,807.1,333.0,101,Recommended,January 12,Counter-Strike 2,"Beer
1 product in account"
7141,2023 i get most of the reasoning behind most of it but where s war games why cut off all the three players who are on mac why kill cs go before cs2 is actually ready for tourney level play what is going on,836.4,176.0,2,Not Recommended,"September 28, 2023",Counter-Strike 2,"ThoughtSpiral
213 products in account"
7150,2017 learned russian learned polish met cheaters met idiots10 10,654.8,656.0,601,Recommended,"June 27, 2017",Counter-Strike 2,Mr. Nice Guy
7152,,255.0,90.0,21,Recommended,August 3,Counter-Strike 2,"♡ether♡
7 products in account"
7155,2018 valve s depression quest is a masterfully crafted simulation of what it feels like to be a depressed russian 11 10,530.3,147.0,217,Recommended,"September 5, 2018",Counter-Strike 2,"soft vixen
14 products in account"
7156,2022 i am bad at the game but instead of taking accountability and improve my skills i will blame the game instead,69.1,585.0,634,Not Recommended,"June 15, 2022",Counter-Strike 2,"Deft
21 products in account"
7160,cheater strike 2,363.7,165.0,13,Not Recommended,June 7,Counter-Strike 2,"milkyela
314 products in account"
7162,just hire me already so i can fix this game for you,150.4,107.0,16,Not Recommended,January 20,Counter-Strike 2,YNW
7163,2022 gun,420.4,182.0,44,Recommended,"April 17, 2022",Counter-Strike 2,Cloaker
7167,2021 average cs go enjoyers,746.6,496.0,209,Recommended,"December 24, 2021",Counter-Strike 2,"Ciberpirate Nick
204 products in account"
7168,this is the worst game i ve ever played it makes me want to pull my hair out punch my computer set it on fire sell all of my belongings move to ibiza and live the rest of my life with the mere memories of its horrors anyways 10 10 would recommend d,294.5,269.0,133,Recommended,August 9,Counter-Strike 2,"Mr. Bear
27 products in account"
7169,i suck at this game but i love it,678.1,179.0,37,Recommended,February 10,Counter-Strike 2,"imVade
54 products in account"
7171,2019 really cool game though it s frustrating the anti cheat is so bad even in prime,270.9,212.0,14,Recommended,"February 10, 2019",Counter-Strike 2,CONT VANDUT- CHECK PROF.
7175,2021 thanks to valve lost anal virginity quickly and painlessly,873.9,295.0,193,Recommended,"August 29, 2021",Counter-Strike 2,"Furry Dictator
1,828 products in account"
7177,2022 competitive get rolled on the warm up check the match starts and one player quits check one teammate with a crap mic check voted off for being top of your team check enjoying a 30min cooldown typing this up check do i recommend the game of course i do we never learn,65.7,176.0,91,Recommended,"May 8, 2022",Counter-Strike 2,"Sajigor
69 products in account"
7180,2021 nobody ever reads these things so i ll say i m gay,109.4,513.0,302,Recommended,"August 29, 2021",Counter-Strike 2,"Knuckles
123 products in account"
7181,valorant should have a no abilities mode to encourage valve to fix cs2,111.7,465.0,32,Not Recommended,January 31,Counter-Strike 2,dogo
7182,2019 okay i m gonna go in between everyone this game is not bad the only issue is the cheaters since the game became free cheaters have populated it the main thing to get ride of cheaters is your trust factor don t spam report or report at all even if they are cheating because a lot of them won t get banned and it ll flag you as a false reporter don t be toxic don t get kicked or leave games do not have a brand new steam accountdon t play mirage or overpass stick to the less played maps like nuke these maps are cheater heaven or hell if you follow those guidelines you re trust factor will increase over time once you are out of low trust factor you will maybe only run into a cheater 1 time out of 20 30 games,935.8,166.0,13,Recommended,"June 6, 2019",Counter-Strike 2,"Sceptre
66 products in account"
7186,2021,455.4,341.0,178,Recommended,"July 11, 2021",Counter-Strike 2,"Joji_RX
344 products in account"
