Unnamed: 0,review,hours_played,helpful,funny,recommendation,date,game_name,username
23556,2022 chinese people flooding the eu us servers with vpns no chance to fight anyone of them cause they are desync as hell if you report them for abusing high ping and vpns you can get banned for racism dont recommend as long as they are tolerating this ah and they have no idea how balancing works d,94.3,628.0,43,Not Recommended,"January 27, 2022",NARAKA: BLADEPOINT,"HÄCKsenmeister
173 products in account"
23557,2023 do not buy this game the game is a sales fraud the paid content is maliciously modified the company has no concept of private property they use false publicity to cheat money and then turn your purchase into garbage unconditionally if you have a lot of money you might as well give it to the poor instead of giving it to crooks ne pas acheter ce jeu le jeu est vendu frauduleusement le contenu pay est malveillamment modifi cette soci t n a pas de concept de propri t priv e ils arnaquent de l argent avec de fausses publicit s puis transforment vos achats en ordure inconditionnellement si vous avez beaucoup d argent vous pouvez aussi le donner aux pauvres plut t que de le donner aux escrocs kaufen sie nicht das spiel das zum verkauf missbraucht geb hrenfreie inhalte ver ndert und dem unternehmen kein konzept des privateigentums bietet das sie dann mit falschen werbung unter die leute bringen und alles was sie kaufen zu schrott verwandeln ist geld genug kannst du es den armen spenden und nicht irgendwelchen betr gern no compre este juego el juego est sujeto a fraude de ventas el contenido premium se modifica maliciosamente esta empresa no tiene un concepto de propiedad privada estafan dinero con publicidad falsa y luego convierten sus compras en basura incondicionalmente si tienes mucho dinero puedes donarlo a los pobres en lugar de a los estafadores n o compre este jogo o jogo est sujeito a fraude de vendas o conte do pago maliciosamente modificado esta empresa n o tem um conceito de propriedade privada eles enganam dinheiro com propaganda falsa e em seguida transformam suas compras em lixo incondicionalmente se voc tem muito dinheiro voc pode do lo para os pobres em vez de dar a um mentiroso non comprate questo gioco che stato venduto in modo fraudolento i contenuti pagati sono stati modificati in mala fede l impresa non ha il concetto di propriet privata ingannano il denaro con una falsa propaganda e poi trasformano incondizionatamente in spazzatura ci che state acquistando se si ha molto denaro tanto vale darlo ai poveri piuttosto che ai truffatori koop het spel niet het spel bestaat uit verkoopfraude betaalde inhoud is kwaadwillig gewijzigd het bedrijf heeft geen concept van prive eigendom ze bedriegen geld met valse propaganda en dan veranderen dingen die je koopt onvoorwaardelijk in rommel als je veel geld hebt kun je het net zo goed aan de armen geven als aan de boeven,647.9,270.0,9,Recommended,"July 7, 2023",NARAKA: BLADEPOINT,"曾小贤
54 products in account"
23558,2022 graphics you forget what reality is beautiful good decent bad don t look too long at it ms dos gameplay very good good it s just gameplay mehh watch paint dry instead just don t audio eargasm very good good not too bad bad i m now deaf audience kids teens adults grandma pc requirements check if you can run paint potato decent fast rich boy ask nasa if they have a spare computer difficulty just press w easy easy to learn hard to master significant brain usage difficult dark souls grind nothing to grind only if u care about leaderboards ranks isn t necessary to progress average grind level too much grind you ll need a second life for grinding story no story some lore average good lovely it ll replace your life game time long enough for a cup of coffee short average long to infinity and beyond price it s free worth the price if it s on sale if u have some spare money left not recommended you could also just burn your money bugs never heard of minor bugs can get annoying ark survival evolved the game itself is a big terrarium for bugs 10 1 2 3 4 5 6 7 8 9 10do your self a favour and buy this game,236.7,230.0,31,Recommended,"September 18, 2022",NARAKA: BLADEPOINT,N_BlitzWolf
23560,wait 5 10 mins in queue lock in your favorite character enjoy the 2 mins of gameplay meet chinese player who infinite combo you diego back to lobby repeat would recommend 8 10,239.2,167.0,74,Recommended,June 18,NARAKA: BLADEPOINT,"awhscar
26 products in account"
23564,2022 so much bots when you play in eu servers then out of nowhere you get clapped by a chinese players fun stuff,668.5,441.0,84,Not Recommended,"November 20, 2022",NARAKA: BLADEPOINT,~ Nyanko ~
23569,2021 i was killed by a chinese while writing the review,330.0,356.0,168,Recommended,"December 19, 2021",NARAKA: BLADEPOINT,"Furry Dictator
1,828 products in account"
23570,2021 i suck but i like it,447.1,114.0,37,Recommended,"November 30, 2021",NARAKA: BLADEPOINT,"driedmangoe
1,111 products in account"
23573,i liked this game a lot but i m not going to disable hvci to open door for all malicius software to kernel could somebody explain why it need to done for game i don t understand before this i would give thumbs up,71.4,166.0,5,Not Recommended,January 7,NARAKA: BLADEPOINT,"StaticDream
354 products in account"
23575,2022 its a fun game but in its current state its not good at all pubg had the same problem with latency issues and hackers from other regions that the devs do absolutely nothing about region lock the game problem solved,166.2,181.0,4,Not Recommended,"April 10, 2022",NARAKA: BLADEPOINT,Valnyhr
23576,2023 step 1 install gamestep 2 install chinese spyware anti cheat step 3 set game audio to japanesestep 4 booba skinsstep 5 play your first game with bots get your ego upstep 6 get on by everyonerepeat,128.3,141.0,64,Recommended,"December 20, 2023",NARAKA: BLADEPOINT,"Thumb Guy
315 products in account"
23577,2021 naraka is a great fast paced battle royal which provides a fresh take on the genre and the high skill ceiling of a fighting game pros melee combat feels fantastic there is so much potential with dash cancels fakes parries and a lot more tech if you are willing to learn and invest time into it movement is so much fun you can grapple around like spiderman slide around or just run character choice the game has many characters and more in the future for different playstyles each character gets a single core ability and an ultimate however with each ability ultimate you get three choices that can drastically change how it works for more customization c character customization you have so many options to customize your character it s too much power from cosmetics appearance glyphs rune system like league and skills you can play solo or with friends up to a party of 3 there is also rank play there is also more game modes coming in the future cons the game is sometimes very clunky for example it can be hard to jump out of a window and instead get stuck climbing a wall when in a building the game is not entirely balanced some characters feel a lot stronger than others the high skill ceiling it can be very daunting for noob players like me and off putting for others but improvement comes with time i would recommend having an ssd otherwise it s unplayable overall i m enjoying the game and would recommend you give it a try i truly believe this game has potential,92.9,150.0,5,Recommended,"September 1, 2021",NARAKA: BLADEPOINT,Sad Neon
23578,2021 update game is still bad review subject to change the core game is fun and great to play nice mix with melee ranged combat strategy feels well done the movement is not clunky and the combat for the most part is pretty fluent the character editor is fun and of course the cosmetics are nice ive logged many hours in this game and can really see what needs adjustments we will start with the extremely high ping players playing in ranked matches this needs a cap on ping as i am sure you have read many complaints about the chinese players using vpn and zerging the us servers which makes the game vary unpopular no one wants to try to swing in a melee game at a target you can not actually hit this makes for a vary big issue in a br game this game favors high ping players instead of forcing the high ping player to be locked in place to catch up to the server they instead just let them run wild and hit at any target they see dealing damage to them even if they are not actually at that current location if you try to swing at them and hit them your attacks phase through their body so as you can see why all the top players are chinese second off the weapons and heroes need much balancing as i am sure most people have noticed being grappled hook stun spammed this could easily be fixed by disabling auto lock on melee and hooks in ranked play this in turn would make the game more skill based and the engagements more interesting instead of being grapple stunned for people to long sword slash spam you heroes such as need some work his 150m range grab not only needs to be much sorter id say about the range of a grapple hook with 50 range and it also needs a cool down 5 8 seconds you could give him a small aoe ground pound to make up for the cd wait time long sword slash needs much fine tuning the katana stun lock needs some work the spears whirlwind attack needs some adjusting as well ect ect with the map itself its fun its interesting enough the issue is with the way the character grabs onto ever little thing and you tend to get stuck on it some objects such as small rocks need better clip nodes so the characters and step over them a bit easier instead of just coming to a full stop and then getting stuck as far as the way players are playing the game it is a bit toxic due to the game rewarding those players that hide all game to reach the top 5 in trios and 3 in solos instead of just displaying giving larger amounts of exp for kills and damage dealt the reward those for hiding and reaching top 5 i can understand hiding in ranked anyways because no one wants to fight high ping chinese players because you can not hit them anyways i could easily point out many issues with this game that need to be adjusted for smooth and fun game play but i will sit back and see what the next update has in store if they get rid of auto locking melee and grapples from ranked its ok in qm lock the ping to keep the ping abusers out you know who you are and re balance some of the heroes weapons i would be not only thrilled with this but would give this a positive review as i am sure a lot of you would as well,201.0,266.0,17,Not Recommended,"August 26, 2021",NARAKA: BLADEPOINT,Arpeojus
23586,2022 this is going to be quite a lengthy and detailed review i bought this game when it was on sale and i ve been hooked since it s a very fun game with a high skill ceiling without being too difficult to grasp the fundamentals of this is very much a skill based fighting game and doesn t really play out much like a traditional br there s advanced movement tech the combat flow is super addicting and beating someone will always feel satisfying your first few games will have some bots in them to ease the new player experience i initially thought this was kind of lame since i m not a fan of versing bots in a pvp game but i found the bots to be very helpful as a new player as it introduced me to the basic fighting loop or flow of the game the difference between bots and players is very noticeable and at the start you re going to think this game is quite easy or basic on the surface skilled players who practice combat and movement tech can outplay their opponents 1 2 or even 1 3 while it can be dissuading at the start to get completely stomped by these players after dominating bots for the first couple of hours sticking with the game and learning the mechanics is definitely worth the time as the barrier of entry to learning these mechanics is actually very simple once you get the fundamentals down and start getting the hang of focus dashing attack cancelling and parrying dodging the game really opens up there are lots of incredible guides online on youtube which are very helpful for new players to understand the rhythm and flow of combat and even putting in a little bit of time practicing these movements and tech made the game vastly more enjoyable for me you soon realise that the game is made up of quite small technical combos and movements and highly skilled players are just incredibly good at chaining them together once you get those small combos and movements down like focus dashing crouch cancelling and parry cancelling then you naturally string them together and soon you find yourself in a lot more control beating a lot more people the game s combat is based off a rock paper scissors system of attacks it basically looks something like this charged attacks focus light attackslight attacks parriesparries charged attacks focus throw in ranged weapons unique hero skills and a dodging mechanic and what we get is a simple yet nuanced base combat loop which rewards control prediction and reaction a lot of the fights come down to predicting what the other player may do and making decisions off that if you know a player always does a focus attack after their light attacks you might predict their next chain and get a crucial parry off turning the tide of the battle you can react to what a player might do like dodge out of their attack and make a huge play off of one clutch aerial combo what you get is a very cat and mouse like combat loop where players are constantly poking and testing one another waiting for an opportune time to strike or punish their opponent there are solos duos and trio game modes as well as some other casual game modes like bloodsport tdm and some pve and pvevp ones i can t speak too much for the casual modes as i mainly play the ranked ones but bloodsport is a good place to warm up and become familiar with the weapons and mechanics of heroes there s a decent variety of weapons available and they each have their own unique playstyle there are small strategies and approaches you ll need to consider when versing each weapon which further adds to the depth of the game contrary to popular belief i found the servers to be quite populated and have never waited for more than a couple of minutes for queues with near instant queues around peak time my favourite game mode is solo s however the most popular game modes are definitely trios and duos for context i play in australia and connecting to the sea node i get about 100ms which is very playable there s only been a few times where i ve died to ping related issues and those could have been mitigated if i had played better the first thing many players complain about is the abundance of chinese players in their games regardless of whichever server they re on while some of these may be chinese players connecting to the server from china via a vpn the majority of these chinese named players are players within the region using chinese characters in their names this game is massively popular in china and is somewhat of a cultural phenomenon amongst chinese diaspora around the world and as a result the best players and meta usually comes from that region so we get a lot of people who want to presumably imitate the level of players over there and use chinese characters as their ign s via google translate in my 100 hours of playing this game i can confidently say that i haven t played against anyone with a chinese name who has a terrible connection or even lost to another player due to ping differences if you re into highly skill based games with plenty of depth for both movement and combat tech then i highly recommend picking up naraka i consider myself a pretty competitive person in terms of the kind of games that i enjoy playing and i haven t had this much fun learning and grinding out a game in years if you re picking it up my advice is to stick with it and really learn the mechanics and fundamentals of the game and not to get demoralised or disheartened when you lose to a better player as i guarantee you that learning the game is not as hard as it looks the barrier of entry s kill floor is actually quite low with learning the tech and fundamentals and once you learn the basics of movement and combat you really begin to enjoy the game on the other hand the skill ceiling maximum potential or skill is quite high with skilled players being able to easily punish and win fights due to their proficiency with combat and movement and knowledge prediction of what players might do if you have any doubts i d recommend picking it up on sale however i would gladly pay full price for this game having experienced it myself,250.8,54.0,4,Recommended,"September 19, 2022",NARAKA: BLADEPOINT,gachie
23587,2023 the december reviews have been taken down claiming they were off topic they were not for those that missed the december reviews the chinese developers at 24 entertainment had a censorship policy on their female characters plus they censored other people s freedom of speech over certain topics never played prior to this and am never playing again after this point peace out,415.9,451.0,20,Not Recommended,"April 19, 2023",NARAKA: BLADEPOINT,V1nd1Gat0R
23594,2022 it s a fun game but it has issues most notably for me once you get to platinum rank or above solo queue it seems like everyone just uses daggers and nunchucks reason being they re spammy and almost impossible to react to if you know how to abuse them which makes sense why they re used but i feel like it s bad game design to have such cheap weapons in the game all of the other weapons have obvious counterplay and seem mostly balanced it s also dead in the west so expect games full of bots until you get to platinum rank or above,286.3,76.0,7,Recommended,"November 18, 2022",NARAKA: BLADEPOINT,Souren Araya
23595,2021 naraka bladepoint has got to be my favorite pvp game of all time after 400 hours of gameplay i still play almost daily i have yet to find a melee fighting game where the combat feels so smooth if you like samurais ninjas sword fighting martial arts and parkour this is the game for you the game has a difficult learning curve it matches you against bots your first couple games giving you a bit of confidence only to lose it once you start fighting real players practicing combos counters dodges etc against bots in free training will go a long way also a recent addition to the game is bot mode allowing you to play the survival mode against all bots whenever you want if you find you are getting wrecked by more seasoned players of the game if survival mode and battle royales aren t your thing there is a deathmatch mode called bloodbath where you get to fight and revive endlessly the character customization is very detailed allowing some fascinating and horrifying creations i personally enjoy playing as a super saiyan pikachu and get a good laugh every time i log on i see lots of complaints about high ping abusers cheaters and although i am not very high ranked plat v i frankly have rarely encountered this if ever while it may be an issue at the highest ranks the majority of the player population new players especially should not encounter this on top of that plenty of americans my friends included will name their characters account in mandarin even if they speak perfect english you may feel you re getting wrecked by some chinese vpn ping abuser when in reality it is some dude across town who has played a few hundred hours more than you if you need to win every match this may not be the game for you at the end of the day slashing people with swords and zooming across the map with grappling hooks akin to attack on titan is my favorite thing to do right now patience is a virtue in this game and accepting the difficult learning curve and embracing the process of always trying to get better will hopefully allow you the enjoy it as much as my friends and i have see you all on morus isle,881.6,99.0,7,Recommended,"December 17, 2021",NARAKA: BLADEPOINT,Walt Critman
23597,2022 difficulty my 90 year old grandma could play it easy normal can be a skill gap hard dark souls graphics ms paint bad meh graphics don t matter in this game good beautiful masterpiece music bad not special good beautiful story this game has no story like playing temple runners for the story it s there for the people who want it well written epic story requirements you can run it on a microwave average high end nasa computer length very short 0 3 hours average 15 50 hours long 50 90 hours extremely long 90 110 hours no ending fun i d rather watch paint dry hard to enjoy repetitive actually pretty amazing ride of your life replayability it s a one time experience only for achievements if you wait a few months years definitely infinitely replayable worth buying no wait for sale yes,334.7,287.0,26,Recommended,"October 29, 2022",NARAKA: BLADEPOINT,"💋 Club Penguin E-Girl™ 💋
235 products in account"
23602,2023 great game friendly community requires fast ssd m 2 crossplay with xbox players game servers in eu na as sea china there is no sa server so ppl from that region will have 200 ms ping pretty much unplayable supports keyboard mouse and gamepads game has own anticheat system all in game micro transactions are cosmetics no pay2win pay to look better frequent content updates season passes and time limited events if you want to know what edition is best standard deluxe or ultimate it is standard season pass unlock 10 game modes survival ranked casual battle royale bloodbath deathmatch with bots and players matchmaking waiting time is 4 minute right now showdown pve for 3 players but it is possible to play in duos and solo if ppl are gut time limited only for friday saturday and sunday bot mode survival with bots 3 level of difficulty room matches players only pvp and some other time limited modes game mechanics since it is close combat game with ranged weapon elements you need to adapt to your enemies it is not look kill shooter game it is not masher simulator either like dmc because of parry system from souls like and fighting games there is no block button at all but greatsword and polesword have blocking properties there is light fast charged blue slow attack and parry if you got stunned with any light attack you can t do charge attack but you can dodge after stun at some point if you started charged attack before enemy hit you with light you have priority and you will make good damage but charged attacks can be parried and you can t parry light attacks so it is triangle system because of different ping parry timing will differ too some ppl play with 40 ms ping others with 140 e t c fast movement and fast retreat recover is mandatory also two types of dodges click shift hold shift require proper stamina management there are lots of stuff that you can do in the game upgrade account level upgrade weapon level hero cultivation e t c more than 10 heroes already some of them are free and others you can buy with in game currency tae silver combat depends on weapon you use katana dagger spear long sword characters just have some additional features skills and ultimates currency in game gold real money if you pay for season pass unlock and complete it fully you will receive all gold back 1200 gold silver tae you will receive basically for doing anything useful same with silk dark coins you use to buy stuff in survival mode from special chest rift dealer also there is special season pass coins 3x coins if you complete task in survival mode will grant you 1 season pass level usually season pass has 130 lv last sp was shorter for fast sp grind you need to complete daily weekly and monthly season tasks from usual matches you will get not so much exp keep in mind than in survival ranked first you will play only against easy bots to understand whole game better only with ppl you will play at platinum rank and higher but matchmaking time will be longer too usually more ppl in the evening and very few or nobody in the morning so this is not a game where you can play all day if you want to play with real ppl overall it is a great game and developers publishers support it constantly making new stuff because of lack of ppl in eu na region it is difficult to be a main game but for few hours after work it is good enough for sure all usual quests and 95 of achievements you can do solo in bot mode exception are the overcomer hand of grace fickle fortune the most annoying achievement is accuracy assured where you need to level up ranged weapon to 25 lv basically all my time in this game was about completing this one achievement,959.9,167.0,5,Recommended,"April 25, 2023",NARAKA: BLADEPOINT,"It is my CAT
34 products in account"
23603,2023 10 gameplay110 skin aura power,155.0,45.0,14,Recommended,"August 21, 2023",NARAKA: BLADEPOINT,"𝐿𝑒𝓂𝑜𝓃
146 products in account"
23607,2023 product received for free good game but lack of players so low rank always meet high rank,893.2,54.0,6,Recommended,"June 29, 2023",NARAKA: BLADEPOINT,MD Kira
23608,2023 i actually really like the game yet it feels like the game doesnt like us there s plenty of hackers that are being ignored the lack of players is astonishing you either play with bots or someone with a chinese letters name who destroys you in like a second probably because only people who are high rank and play this game non stop are the only ones left and the lags bugs are notorious there are characters who are completely useless solo and characters that are just overpowered and can go 1v3 and still win it s a mess here and it s a shame because apart from it all it s a really beautiful game with amazing customization and skins wish that the free version launch brought the game back to life but it didn t not even the nier collab did it,300.3,107.0,5,Not Recommended,"October 12, 2023",NARAKA: BLADEPOINT,jasparei
23609,2021 booba,133.0,185.0,69,Recommended,"August 28, 2021",NARAKA: BLADEPOINT,"bamba
223 products in account"
23610,2022 chinese players ruining the servers other than that a fun game to play,511.1,217.0,27,Recommended,"July 23, 2022",NARAKA: BLADEPOINT,"Bottomspur
75 products in account"
23611,2023 at times naraka bladepoint is a fun enjoyable game and at other times it s boring and unpleasant to play for example in a match you either go up against bots players who are far less skilled than you are or players who are far more skilled than you are hardly ever fighting someone equally as skilled as you or that was my experience anyways for example in ranked i was plat 1 and i swear i was fighting both silver and empyrean players in the same match and that s not even mentioning that 50 of the players in a match are bots you may find that hard to believe if you ever looked at the active player base for naraka bladepoint but it s true since most of the active player base is on the cn server,74.3,262.0,20,Not Recommended,"June 21, 2023",NARAKA: BLADEPOINT,"frey
41 products in account"
23612,2021 a friggin mazing i can t remember the last time i spent this much time on a video game this is a very fresh take on the battle royale feel sure the same concept of getting to the circle has been done but this combat the characters and abilities the character customizations truly i had no choice but to come on here and write about this because i need to do my part to make sure everyone gets this game it is a blast and although as frustrating as it can be learning that moment you master countering and dodging in the split second that it counts is so rewarding now i just need to find gaming friends to enjoy this with but shout out to all the work that went into this because this game is the best i ve never been so glad to have a nice computer to be able to play it on p s you should definitely try and look at some of the tutorials online to help you learn tips and tricks from beta it is actually extremely helpful that they give you a tutorial at the beginning but i m finding myself just looking at videos online to get better good luck,158.3,110.0,1,Recommended,"August 17, 2021",NARAKA: BLADEPOINT,Shadowchaser
23613,2022 naraka do not buy this game the game is a sales fraud the paid content is maliciously modified the company has no concept of private property they use false publicity to cheat money and then turn your purchase into garbage unconditionally if you have a lot of money you might as well give it to the poor instead of giving it to crooks,347.1,73.0,2,Not Recommended,"December 21, 2022",NARAKA: BLADEPOINT,"张怀运
111 products in account"
23616,2022 the wifi is the most important question my wifi is not very good so i can t enjoy the game very well,216.3,89.0,45,Recommended,"April 8, 2022",NARAKA: BLADEPOINT,"冯谦齐.
18 products in account"
23617,2021 if you can put in the time to learn its mechanics the game is fun and plays like a fighting game with fast paced fluid movement however it s not worth playing or buying until a ping restriction is implemented on servers combat mechanics fall apart completely when playing against players that connect to servers overseas to avoid playing in their own region on the na server lobbies frequently have more of these overseas players than actual na region players and this problem is exacerbated depending on the time of day you play,102.6,139.0,12,Not Recommended,"September 6, 2021",NARAKA: BLADEPOINT,Fizzycandy
